자치구,동,법정동코드,단지기본일련번호,아파트,면적일련번호,공급면적_㎡,전용면적_㎡,주택형,시작가격_만원,종료가격_만원,연평균상승률,준공연도,세대수
강남구,압구정동,1168011000,22306,현대(13차),21542,119.5,84.5,A,162500,600000,0.1395405619548677,1984,234
강남구,압구정동,1168011000,22306,현대(13차),138391,116.03,105.31,A,162500,600000,0.1395405619548677,1984,234
강남구,압구정동,1168011000,22306,현대(13차),68794,116.12,105.45,B,162500,600000,0.1395405619548677,1984,234
강남구,압구정동,1168011000,22306,현대(13차),108255,119.5,108.47,C,162500,600000,0.1395405619548677,1984,234
강남구,압구정동,1168011000,106,현대(3차),49462,108.88,82.5,A,135500,515000,0.1428435811203237,1976,432
강남구,압구정동,1168011000,106,현대(3차),104,108.94,82.56,B,135500,515000,0.1428435811203237,1976,432
강남구,압구정동,1168011000,107,현대(4차),1581549,140.7,117.9,,212500,730000,0.1313484666400681,1977,170
강남구,압구정동,1168011000,107,현대(4차),105,140.26,117.91,,212500,730000,0.1313484666400681,1977,170
강남구,압구정동,1168011000,108,현대(5차),106,113.96,82.23,,157500,595000,0.1421513061729127,1977,224
강남구,압구정동,1168011000,36573,"현대(6,7차)",1249165,157.86,129.92,,207500,743333,0.1360999252159347,1978,1288
강남구,압구정동,1168011000,36573,"현대(6,7차)",1249164,156.13,144.2,C,207500,743333,0.1360999252159347,1978,1288
강남구,압구정동,1168011000,36573,"현대(6,7차)",35406,156.13,144.2,A,207500,743333,0.1360999252159347,1978,1288
강남구,압구정동,1168011000,36573,"현대(6,7차)",145974,156.67,144.7,B,207500,743333,0.1360999252159347,1978,1288
강남구,압구정동,1168011000,36573,"현대(6,7차)",81065,170.23,157.36,,228500,836667,0.1385881080889059,1978,1288
강남구,압구정동,1168011000,36573,"현대(6,7차)",118112,212.93,196.7,A,285000,1003333,0.1341226491318423,1978,1288
강남구,압구정동,1168011000,36573,"현대(6,7차)",1249166,212.93,196.7,B,285000,1003333,0.1341226491318423,1978,1288
강남구,압구정동,1168011000,36573,"현대(6,7차)",1249167,264.87,245.2,,395000,1316667,0.1279449015610625,1978,1288
강남구,압구정동,1168011000,12450,현대(65동),132892,281.81,243.23,B,340000,1250000,0.1390508424539789,2004,56
강남구,압구정동,1168011000,12450,현대(65동),101297,282.65,243.96,A,340000,1250000,0.1390508424539789,2004,56
강남구,압구정동,1168011000,103,현대(8차),101,115.26,107.64,,135000,555000,0.151849986256443,1980,515
강남구,압구정동,1168011000,103,현대(8차),93421,119.65,111.5,B,135000,555000,0.151849986256443,1980,515
강남구,압구정동,1168011000,103,현대(8차),127814,119.64,112.53,A,135000,555000,0.151849986256443,1980,515
강남구,압구정동,1168011000,103,현대(8차),49459,177.73,163.67,,192500,745000,0.1449131773224665,1980,515
강남구,압구정동,1168011000,92,현대(신현대),210169,118.1,84.88,A,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),213352,114.08,107.16,A,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),215868,115.4,108.3,B,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),217926,115.41,108.31,C,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),90,115.42,108.32,D,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),219632,119.37,108.36,B,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),221022,116.54,108.88,E,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),222171,116.94,109.24,F,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),223145,116.39,109.29,G,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),223961,118.1,110.82,C,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),49448,119.26,111.38,D,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),224673,119.33,112.05,E,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),225275,126.98,115.23,,150000,640000,0.1561358587625148,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),93410,128.28,121.18,A,162500,705000,0.1580667038251717,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),127805,129.08,121.98,B,162500,705000,0.1580667038251717,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),225789,129.37,122.27,C,162500,705000,0.1580667038251717,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),226234,164.96,152.28,A,220000,830000,0.1419985202087899,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),153114,165.09,152.39,B,220000,830000,0.1419985202087899,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),226630,167.48,155.52,A,220000,830000,0.1419985202087899,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),171115,167.49,155.53,B,220000,830000,0.1419985202087899,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),184209,183.49,170.38,,227500,895000,0.1467907028857134,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),193645,188.25,170.81,A,227500,895000,0.1467907028857134,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),226966,188.94,171.43,B,227500,895000,0.1467907028857134,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),200715,197.02,182.95,,250000,1000000,0.1486983549970351,1982,1924
강남구,압구정동,1168011000,92,현대(신현대),206068,202.05,183.41,,250000,1000000,0.1486983549970351,1982,1924
강남구,역삼동,1168010100,25248,개나리SK뷰,71101,113.05,84.98,B,126000,340000,0.1043604300480764,2012,240
강남구,역삼동,1168010100,25248,개나리SK뷰,24186,112.96,84.99,A,126000,340000,0.1043604300480764,2012,240
강남구,역삼동,1168010100,25248,개나리SK뷰,110095,160.22,127.27,,170000,380000,0.0837608727269985,2012,240
강남구,역삼동,1168010100,14176,개나리래미안,13950,77.36,59.7,B,83500,255000,0.1181121595813698,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,61876,77.64,59.93,C,83500,255000,0.1181121595813698,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,102450,77.59,59.95,A,83500,255000,0.1181121595813698,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,133735,109.27,84.93,A,110000,325000,0.1144204362443335,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,156791,109.23,84.94,B,110000,325000,0.1144204362443335,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,173566,146.56,114.65,,131500,340000,0.0996521214948487,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,185849,165.44,129.8,A,138000,355000,0.099094226815571,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,194805,165.29,129.96,B,138000,355000,0.099094226815571,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,201570,183.09,144.55,,145000,362500,0.0959582263852172,2006,438
강남구,역삼동,1168010100,14176,개나리래미안,206709,184.38,144.98,,145000,362500,0.0959582263852172,2006,438
강남구,역삼동,1168010100,14175,개나리푸르지오,13949,79.81,59.68,B,91000,272500,0.1159185871979691,2006,332
강남구,역삼동,1168010100,14175,개나리푸르지오,61875,79.97,59.98,A,91000,272500,0.1159185871979691,2006,332
강남구,역삼동,1168010100,14175,개나리푸르지오,102449,109.39,84.68,A,112500,327500,0.1127712030181602,2006,332
강남구,역삼동,1168010100,14175,개나리푸르지오,133734,110.65,84.98,B,120000,327500,0.1056126671507373,2006,332
강남구,역삼동,1168010100,14175,개나리푸르지오,156790,167.28,132.83,,147500,370000,0.0963291721499901,2006,332
강남구,역삼동,1168010100,14175,개나리푸르지오,173565,166.7,133.16,,147500,370000,0.0963291721499901,2006,332
강남구,역삼동,1168010100,14175,개나리푸르지오,185848,184.22,147.95,B,157500,377500,0.0913489621696312,2006,332
강남구,역삼동,1168010100,14175,개나리푸르지오,194804,184.18,148.8,A,157500,377500,0.0913489621696312,2006,332
강남구,역삼동,1168010100,28,경남,27,110.85,81.01,A,66500,175000,0.1015941992032318,2002,164
강남구,역삼동,1168010100,28,경남,93362,112.71,84.68,C,67000,175000,0.1007693401267317,2002,164
강남구,역삼동,1168010100,28,경남,49391,117.5,84.93,B,67000,175000,0.1007693401267317,2002,164
강남구,역삼동,1168010100,12338,금호어울림,12140,103.7,84.95,,79000,222500,0.1090989455629034,2003,183
강남구,역삼동,1168010100,12338,금호어울림,60271,153.43,132.88,,90000,242500,0.1041979165277529,2003,183
강남구,역삼동,1168010100,12338,금호어울림,132834,155.39,133.77,A,94000,247500,0.1016527806185794,2003,183
강남구,역삼동,1168010100,12338,금호어울림,101218,156.18,133.95,B,94000,247500,0.1016527806185794,2003,183
강남구,역삼동,1168010100,22,대림역삼,21,78.01,59.66,A,60500,192500,0.1227098577832095,1997,129
강남구,역삼동,1168010100,22,대림역삼,93356,78.47,59.99,B,60500,192500,0.1227098577832095,1997,129
강남구,역삼동,1168010100,22,대림역삼,49385,111.09,84.96,,71000,235000,0.1271480171107621,1997,129
강남구,역삼동,1168010100,18,동부센트레빌,17,77.83,59.82,A,68500,225000,0.1262873197603624,1998,206
강남구,역삼동,1168010100,18,동부센트레빌,93353,78.03,59.97,B,68500,225000,0.1262873197603624,1998,206
강남구,역삼동,1168010100,18,동부센트레빌,49381,110.66,84.97,,86500,242500,0.1085864437234367,1998,206
강남구,역삼동,1168010100,21221,래미안그레이튼,20517,85.64,59.97,,83500,272500,0.1255583213869313,2009,476
강남구,역삼동,1168010100,21221,래미안그레이튼,67833,97.47,70.98,,95000,280000,0.1141494304533847,2009,476
강남구,역삼동,1168010100,21221,래미안그레이튼,107442,113.47,84.97,,111000,297500,0.103611961992226,2009,476
강남구,역삼동,1168010100,21221,래미안그레이튼,137716,172.22,142.06,,161500,365000,0.0849557698995633,2009,476
강남구,역삼동,1168010100,21222,래미안그레이튼(진달래2차),196343,86.0,59.78,A,83250,267500,0.1238127485174866,2010,464
강남구,역삼동,1168010100,21222,래미안그레이튼(진달래2차),67834,87.31,59.91,B,81500,257500,0.1219201869960533,2010,464
강남구,역삼동,1168010100,21222,래미안그레이튼(진달래2차),202783,109.57,84.81,A,103000,307500,0.1155801794564572,2010,464
강남구,역삼동,1168010100,21222,래미안그레이튼(진달래2차),137717,109.21,84.87,B,104000,320000,0.1189525334021361,2010,464
강남구,역삼동,1168010100,21222,래미안그레이튼(진달래2차),159940,135.18,105.89,,125500,345000,0.1064136801425248,2010,464
강남구,역삼동,1168010100,21222,래미안그레이튼(진달래2차),176018,154.89,120.37,A,129000,350000,0.1049632483581035,2010,464
강남구,역삼동,1168010100,21222,래미안그레이튼(진달래2차),187800,154.96,121.54,B,138500,357500,0.0994680848786759,2010,464
강남구,역삼동,1168010100,15113,래미안펜타빌,134217,161.43,135.67,D,142500,370000,0.10011651903828,2007,288
강남구,역삼동,1168010100,15113,래미안펜타빌,14869,161.97,136.28,A,142500,370000,0.10011651903828,2007,288
강남구,역삼동,1168010100,15113,래미안펜타빌,103098,161.75,138.16,C,142500,370000,0.10011651903828,2007,288
강남구,역삼동,1168010100,15113,래미안펜타빌,62699,161.95,138.54,B,142500,370000,0.10011651903828,2007,288
강남구,역삼동,1168010100,15113,래미안펜타빌,157126,185.97,157.37,A,152500,380000,0.095598364555836,2007,288
강남구,역삼동,1168010100,15113,래미안펜타빌,194930,185.97,157.41,D,152500,380000,0.095598364555836,2007,288
강남구,역삼동,1168010100,15113,래미안펜타빌,186013,185.41,158.58,C,152500,380000,0.095598364555836,2007,288
강남구,역삼동,1168010100,15113,래미안펜타빌,173784,185.31,158.58,B,152500,380000,0.095598364555836,2007,288
강남구,역삼동,1168010100,36285,"세방하이빌1,2",180729,75.71,59.77,,56000,125000,0.083607989875942,2002,67
강남구,역삼동,1168010100,15141,역삼2차아이파크,14897,74.98,59.36,A,73500,202500,0.1066588688690313,2008,150
강남구,역삼동,1168010100,15141,역삼2차아이파크,62726,75.98,59.94,B,73500,212500,0.112006074190019,2008,150
강남구,역삼동,1168010100,15141,역삼2차아이파크,103117,106.26,84.58,A,93000,290000,0.1204474819659127,2008,150
강남구,역삼동,1168010100,15141,역삼2차아이파크,134231,106.95,84.89,B,93000,290000,0.1204474819659127,2008,150
강남구,역삼동,1168010100,15141,역삼2차아이파크,157137,149.58,119.09,,125000,340000,0.1052407538560173,2008,150
강남구,역삼동,1168010100,13850,역삼e-편한세상,13627,79.52,59.6,A,84000,277500,0.1269337099801788,2005,840
강남구,역삼동,1168010100,13850,역삼e-편한세상,61582,81.07,59.94,B,84000,277500,0.1269337099801788,2005,840
강남구,역삼동,1168010100,13850,역삼e-편한세상,102214,108.2,84.67,A,111000,325000,0.1134123602944066,2005,840
강남구,역삼동,1168010100,13850,역삼e-편한세상,133550,106.62,84.99,B,111000,325000,0.1134123602944066,2005,840
강남구,역삼동,1168010100,14789,역삼동롯데캐슬노블,14552,183.02,154.26,,127500,245000,0.0674943619858645,2007,117
강남구,역삼동,1168010100,14789,역삼동롯데캐슬노블,62409,201.79,176.03,,132500,270000,0.0737787092814457,2007,117
강남구,역삼동,1168010100,13715,역삼동월드메르디앙,13492,102.65,81.76,A,63500,152500,0.0915650247824719,2005,93
강남구,역삼동,1168010100,13715,역삼동월드메르디앙,61460,104.5,83.27,B,63500,152500,0.0915650247824719,2005,93
강남구,역삼동,1168010100,13715,역삼동월드메르디앙,102130,105.48,84.53,C,63500,152500,0.0915650247824719,2005,93
강남구,역삼동,1168010100,13715,역삼동월드메르디앙,133486,129.5,103.07,,80500,162500,0.0727678473239674,2005,93
강남구,역삼동,1168010100,13697,역삼래미안,13474,80.66,59.4,A,81500,280000,0.1313579742094708,2005,1050
강남구,역삼동,1168010100,13697,역삼래미안,61444,80.89,59.53,C,81500,280000,0.1313579742094708,2005,1050
강남구,역삼동,1168010100,13697,역삼래미안,102113,81.4,59.65,B,81500,280000,0.1313579742094708,2005,1050
강남구,역삼동,1168010100,13697,역삼래미안,133477,81.24,59.73,D,81500,280000,0.1313579742094708,2005,1050
강남구,역삼동,1168010100,13697,역삼래미안,156624,109.4,80.87,,104000,335000,0.1240901616756486,2005,1050
강남구,역삼동,1168010100,14324,역삼아이파크,14096,36.27,28.24,,43500,98000,0.0846101938050063,2006,541
강남구,역삼동,1168010100,14324,역삼아이파크,61997,145.61,116.28,,135000,365000,0.1045767804799864,2006,541
강남구,역삼동,1168010100,14324,역삼아이파크,133800,162.62,130.14,B,143500,380000,0.1022831523164489,2006,541
강남구,역삼동,1168010100,14324,역삼아이파크,102542,162.52,130.15,A,145000,380000,0.1011375160989167,2006,541
강남구,역삼동,1168010100,14324,역삼아이파크,156834,164.8,131.38,C,145000,380000,0.1011375160989167,2006,541
강남구,역삼동,1168010100,14324,역삼아이파크,173591,179.7,144.01,A,150000,387500,0.0995577521571979,2006,541
강남구,역삼동,1168010100,14324,역삼아이파크,194823,180.05,144.43,C,150000,387500,0.0995577521571979,2006,541
강남구,역삼동,1168010100,14324,역삼아이파크,185872,181.03,144.64,B,148500,387500,0.1006634001407593,2006,541
강남구,역삼동,1168010100,29462,역삼자이,113090,88.11,59.99,,92750,255000,0.1064266457505895,2016,408
강남구,역삼동,1168010100,29462,역삼자이,189840,115.56,84.48,D,108000,300000,0.10756634324829,2016,408
강남구,역삼동,1168010100,29462,역삼자이,142173,113.08,84.99,A,113000,300000,0.1025652007520907,2016,408
강남구,역삼동,1168010100,29462,역삼자이,163402,113.21,84.99,B,113000,300000,0.1025652007520907,2016,408
강남구,역삼동,1168010100,29462,역삼자이,178736,115.06,84.99,C,113000,300000,0.1025652007520907,2016,408
강남구,역삼동,1168010100,29462,역삼자이,28356,151.96,114.01,B,145000,360000,0.0952000371391701,2016,408
강남구,역삼동,1168010100,29462,역삼자이,74817,151.98,114.59,A,145000,360000,0.0952000371391701,2016,408
강남구,역삼동,1168010100,13857,역삼푸르지오,13634,79.41,59.88,,81000,267500,0.1268961022739723,2006,738
강남구,역삼동,1168010100,13857,역삼푸르지오,102218,104.4,84.9,,103000,315000,0.1182716961936785,2006,738
강남구,역삼동,1168010100,26,역삼한스빌,25,45.98,31.78,,19500,30000,0.0440196296278845,1996,216
강남구,역삼동,1168010100,26,역삼한스빌,49389,57.7,39.89,,26500,44500,0.0532013659780992,1996,216
강남구,역삼동,1168010100,26,역삼한스빌,93360,60.71,41.95,,27150,44750,0.0512410723278451,1996,216
강남구,역삼동,1168010100,26,역삼한스빌,127763,69.75,48.21,,28000,47500,0.0542741493930731,1996,216
강남구,역삼동,1168010100,17,현대까르띠에710,16,199.67,149.7,,131500,370000,0.1089899159463481,2001,137
강남구,역삼동,1168010100,17,현대까르띠에710,49380,220.59,171.94,,140000,380000,0.1050083406172208,2001,137
강남구,역삼동,1168010100,17,현대까르띠에710,93352,266.95,200.14,,182500,440000,0.0919908032870859,2001,137
강남구,역삼동,1168010100,17,현대까르띠에710,127758,295.17,230.07,,197500,460000,0.0882259380398353,2001,137
강남구,일원동,1168011400,132,가람,129,90.35,75.16,,90000,287500,0.1231545839907162,1993,496
강남구,일원동,1168011400,132,가람,49483,100.94,84.95,,102000,320000,0.1211274359773511,1993,496
강남구,일원동,1168011400,123,개포한신,121,87.45,82.3,,76750,280000,0.1381721764529828,1984,364
강남구,일원동,1168011400,123,개포한신,93433,114.51,84.5,B,91000,300000,0.1266992007485434,1984,364
강남구,일원동,1168011400,123,개포한신,127823,91.41,84.5,,91000,300000,0.1266992007485434,1984,364
강남구,일원동,1168011400,123,개포한신,49476,114.51,107.6,A,91000,300000,0.1266992007485434,1984,364
강남구,일원동,1168011400,133,목련타운,130,121.11,99.79,,105500,305000,0.1119998738333083,1993,650
강남구,일원동,1168011400,133,목련타운,49484,158.71,134.71,,122000,325000,0.1029411824258577,1993,650
강남구,일원동,1168011400,129,삼성사원.,126,77.27,61.35,,57000,170000,0.1154687463935488,1986,80
강남구,일원동,1168011400,129,삼성사원.,49480,103.57,84.67,,73000,210000,0.1114492662233153,1986,80
강남구,일원동,1168011400,134,상록수,131,90.12,74.54,,89500,275000,0.1187961568087869,1993,740
강남구,일원동,1168011400,134,상록수,49485,101.4,84.95,,101000,310000,0.1186752559643153,1993,740
강남구,일원동,1168011400,131,샘터마을,128,119.77,101.97,,102500,275000,0.1037250080416516,1994,628
강남구,일원동,1168011400,131,샘터마을,49482,135.5,115.36,,110000,295000,0.1036793910871107,1994,628
강남구,일원동,1168011400,131,샘터마을,93437,157.91,134.43,,129000,310000,0.0916343635190843,1994,628
강남구,일원동,1168011400,131,샘터마을,127824,179.36,152.7,,136500,330000,0.0922904305285337,1994,628
강남구,일원동,1168011400,126,수서,153126,58.75,39.98,,38000,146000,0.1440814022032146,1992,720
강남구,일원동,1168011400,126,수서,193651,70.48,49.68,,47000,170000,0.1371954315803225,1992,720
강남구,일원동,1168011400,126,수서,200721,73.68,50.82,C,47000,170000,0.1371954315803225,1992,720
강남구,일원동,1168011400,126,수서,206074,71.64,51.76,A,47000,170000,0.1371954315803225,1992,720
강남구,일원동,1168011400,126,수서,171125,72.37,52.29,B,47000,170000,0.1371954315803225,1992,720
강남구,일원동,1168011400,126,수서,210175,85.04,59.94,,56000,185000,0.1269337099801788,1992,720
강남구,일원동,1168011400,126,수서,184219,88.11,59.96,,56000,185000,0.1269337099801788,1992,720
강남구,일원동,1168011400,121,우성7차(개포),119,83.85,68.39,,80500,267500,0.12759408906112,1987,802
강남구,일원동,1168011400,121,우성7차(개포),153125,76.5,68.4,,80500,267500,0.12759408906112,1987,802
강남구,일원동,1168011400,121,우성7차(개포),93431,105.58,83.69,B,93000,327500,0.1341561068493317,1987,802
강남구,일원동,1168011400,121,우성7차(개포),49474,100.17,83.69,A,93000,327500,0.1341561068493317,1987,802
강남구,일원동,1168011400,121,우성7차(개포),127822,92.16,84.06,,93000,327500,0.1341561068493317,1987,802
강남구,일원동,1168011400,127,청솔빌리지,124,79.81,59.75,,70000,252500,0.1368844706360665,1993,291
강남구,일원동,1168011400,130,푸른마을,127,82.14,59.76,,68500,220000,0.123759072412807,1994,930
강남구,일원동,1168011400,130,푸른마을,49481,103.49,84.93,,85000,245000,0.1116670053981812,1994,930
강남구,일원동,1168011400,135,한솔마을,132,84.72,63.76,,74500,257500,0.1320408429468229,1994,570
강남구,일원동,1168011400,135,한솔마을,49486,110.26,84.73,,98500,285000,0.1120923747639168,1994,570
강남구,일원동,1168011400,124,현대4차.,122,91.6,73.0,,69000,247500,0.1362466381043756,1987,142
강남구,일원동,1168011400,124,현대4차.,93434,106.62,84.96,A,78000,260000,0.1279448730054992,1987,142
강남구,일원동,1168011400,124,현대4차.,49477,106.65,84.98,B,78000,260000,0.1279448730054992,1987,142
강남구,자곡동,1168011200,28602,강남한양수자인,112487,113.76,84.83,A1,79000,215000,0.1053024606561854,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,223650,113.92,84.89,C,79000,215000,0.1053024606561854,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,222774,114.88,84.99,B1,79000,215000,0.1053024606561854,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,221728,114.76,84.99,B,79000,215000,0.1053024606561854,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,225045,136.47,101.18,T,90000,225000,0.0959582263852172,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,178450,136.41,101.4,A,90000,220000,0.0934980606439574,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,224409,135.89,101.51,D,90000,220000,0.0934980606439574,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,225593,154.34,114.32,B,96000,226000,0.0893908434277721,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,226060,153.53,114.46,C,96000,231000,0.0917773361484701,2014,1304
강남구,자곡동,1168011200,28602,강남한양수자인,189633,153.12,114.46,A,96000,226000,0.0893908434277721,2014,1304
강남구,자곡동,1168011200,26542,래미안강남힐즈,72253,119.0,91.95,B,100000,225000,0.0844717711976985,2014,1020
강남구,자곡동,1168011200,26542,래미안강남힐즈,25459,118.8,91.96,A,100000,225000,0.0844717711976985,2014,1020
강남구,자곡동,1168011200,26542,래미안강남힐즈,111024,124.23,94.91,,101500,226000,0.0833386551190382,2014,1020
강남구,자곡동,1168011200,26542,래미안강남힐즈,177771,132.06,101.54,C,112500,236000,0.0769014161087249,2014,1020
강남구,자곡동,1168011200,26542,래미안강남힐즈,140552,130.93,101.94,A,112500,236000,0.0769014161087249,2014,1020
강남구,자곡동,1168011200,26542,래미안강남힐즈,162157,131.25,101.95,B,112500,236000,0.0769014161087249,2014,1020
강남구,자곡동,1168011200,28601,래미안포레,27497,85.07,59.97,A2,66000,170000,0.0992348748897014,2014,1070
강남구,자곡동,1168011200,28601,래미안포레,112486,118.53,84.89,C,78500,207500,0.1020843731845793,2014,1070
강남구,자곡동,1168011200,28601,래미안포레,74066,119.49,84.99,B,78500,207500,0.1020843731845793,2014,1070
강남구,자곡동,1168011200,28601,래미안포레,141700,141.4,101.51,D,90000,212500,0.0897117718777056,2014,1070
강남구,청담동,1168010400,65,건영,63,105.06,84.59,B,90500,370000,0.1512120173269571,1994,240
강남구,청담동,1168010400,65,건영,49423,104.51,84.6,A,90500,370000,0.1512120173269571,1994,240
강남구,청담동,1168010400,86,대림(e-편한세상),49443,101.41,81.84,,90000,252500,0.1086689568815542,2002,271
강남구,청담동,1168010400,86,대림(e-편한세상),93406,122.64,98.47,,95000,270000,0.1101048904267945,2002,271
강남구,청담동,1168010400,86,대림(e-편한세상),127801,140.52,113.57,,105000,284000,0.1046200048355572,2002,271
강남구,청담동,1168010400,86,대림(e-편한세상),153110,165.32,134.24,,125000,315000,0.096831852506676,2002,271
강남구,청담동,1168010400,91,삼성청담(래미안),89,86.34,59.99,,60000,205000,0.1307335050964195,1999,217
강남구,청담동,1168010400,91,삼성청담(래미안),171114,107.45,84.86,B,85000,250000,0.1139151438721746,1999,217
강남구,청담동,1168010400,91,삼성청담(래미안),49447,107.6,84.98,A,85000,250000,0.1139151438721746,1999,217
강남구,청담동,1168010400,91,삼성청담(래미안),153113,144.89,114.83,,100000,290000,0.1123457499326046,1999,217
강남구,청담동,1168010400,91,삼성청담(래미안),127804,163.55,129.16,,115500,300000,0.1001551270689602,1999,217
강남구,청담동,1168010400,84,삼성청담공원,82,81.95,59.93,,68000,202500,0.1152997670347044,1999,391
강남구,청담동,1168010400,84,삼성청담공원,49441,106.46,84.96,,84000,230000,0.1059738410954342,1999,391
강남구,청담동,1168010400,84,삼성청담공원,93404,132.18,107.22,,107500,272500,0.097477952199753,1999,391
강남구,청담동,1168010400,83,삼환,171109,63.11,48.7,A,34750,100500,0.1120418339160169,1999,184
강남구,청담동,1168010400,83,삼환,222170,64.38,49.68,B,34750,100500,0.1120418339160169,1999,184
강남구,청담동,1168010400,83,삼환,221021,73.64,56.83,A,43000,137500,0.1232680970210495,1999,184
강남구,청담동,1168010400,83,삼환,184205,74.87,57.78,B,43000,137500,0.1232680970210495,1999,184
강남구,청담동,1168010400,83,삼환,213350,109.84,84.76,A,80000,208000,0.100265093106018,1999,184
강남구,청담동,1168010400,83,삼환,215867,110.0,84.88,B,80000,208000,0.100265093106018,1999,184
강남구,청담동,1168010400,83,삼환,217925,110.03,84.91,C,80000,208000,0.100265093106018,1999,184
강남구,청담동,1168010400,83,삼환,219631,110.11,84.97,D,80000,208000,0.100265093106018,1999,184
강남구,청담동,1168010400,83,삼환,193641,110.13,84.98,E,80000,208000,0.100265093106018,1999,184
강남구,청담동,1168010400,83,삼환,200712,128.31,99.01,,86500,244000,0.1092702660258411,1999,184
강남구,청담동,1168010400,83,삼환,206066,148.99,114.97,,89000,259000,0.1127330198793679,1999,184
강남구,청담동,1168010400,74,신동아,72,103.81,84.94,,100500,300000,0.115566641765638,1997,106
강남구,청담동,1168010400,60,진흥,58,107.19,83.58,,117500,340000,0.1121006767797152,1984,375
강남구,청담동,1168010400,60,진흥,153099,109.31,102.81,,117500,340000,0.1121006767797152,1984,375
강남구,청담동,1168010400,60,진흥,127786,142.71,126.46,A,159000,435000,0.105883079624625,1984,375
강남구,청담동,1168010400,60,진흥,171102,143.27,126.47,,159000,435000,0.105883079624625,1984,375
강남구,청담동,1168010400,60,진흥,93388,145.69,137.13,B,159000,435000,0.105883079624625,1984,375
강남구,청담동,1168010400,60,진흥,49418,180.67,170.01,,196000,545000,0.1076793083600546,1984,375
강남구,청담동,1168010400,14186,청담2차e-편한세상,61883,103.57,84.41,B,82500,217500,0.1017943253725697,2006,142
강남구,청담동,1168010400,14186,청담2차e-편한세상,13960,103.39,84.97,A,82500,217500,0.1017943253725697,2006,142
강남구,청담동,1168010400,14186,청담2차e-편한세상,156793,123.77,100.74,B,89000,242500,0.1054323595636013,2006,142
강남구,청담동,1168010400,14186,청담2차e-편한세상,133738,122.57,101.7,A,89000,242500,0.1054323595636013,2006,142
강남구,청담동,1168010400,14186,청담2차e-편한세상,173567,124.11,102.26,C,89000,242500,0.1054323595636013,2006,142
강남구,청담동,1168010400,14186,청담2차e-편한세상,185850,132.23,107.18,,102000,256500,0.0966012075161011,2006,142
강남구,청담동,1168010400,14186,청담2차e-편한세상,194806,137.37,112.5,A,103150,270000,0.1010054105558271,2006,142
강남구,청담동,1168010400,14186,청담2차e-편한세상,201571,138.19,113.21,B,103150,270000,0.1010054105558271,2006,142
강남구,청담동,1168010400,21791,청담4차e-편한세상,68337,107.21,84.51,B,89000,247500,0.1076907260276129,2010,94
강남구,청담동,1168010400,21791,청담4차e-편한세상,21063,106.23,84.57,A,89000,247500,0.1076907260276129,2010,94
강남구,청담동,1168010400,21791,청담4차e-편한세상,107867,115.13,97.19,,96750,256000,0.1021961740389445,2010,94
