시작연도,종목,경과개월,날짜,월봉종가(달러),원달러환율,매수신호,인출전현금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2005,SOXX,32,2007-08-31,18.357662200927734,938.1,분할매수,0.0,4672.972606496078,1000000.0,1000000.0,58.06754830543477,0.0,0.0,4614.905058190643,79474770.20927912,79474770.20927912
2005,SOXX,33,2007-09-30,18.57780647277832,913.6,분할매수,0.0,4614.905058190643,1000000.0,1000000.0,58.91820058519823,0.0,0.0,4555.986857605445,77327325.21281423,77327325.21281423
2005,SOXX,34,2007-10-31,17.79868507385254,903.2,분할매수,0.0,4555.986857605445,1000000.0,1000000.0,62.20540933814531,0.0,0.0,4493.781448267299,72241007.59211054,72241007.59211054
2005,SOXX,35,2007-11-30,16.281734466552734,920.9,분할매수,0.0,4493.781448267299,1000000.0,1000000.0,66.69401445726501,0.0,0.0,4427.087433810034,66379081.6887585,66379081.6887585
2005,SOXX,36,2007-12-31,16.376052856445312,935.8,분할매수,0.0,4427.087433810034,1000000.0,1000000.0,65.25408851679151,0.0,0.0,4361.833345293242,66843832.232379325,66843832.232379325
2005,SOXX,37,2008-01-31,14.115767478942871,943.4,분할매수,0.0,4361.833345293242,1000000.0,1000000.0,75.09303065513112,0.0,0.0,4286.740314638111,57085727.8929812,57085727.8929812
2005,SOXX,38,2008-02-29,13.834609031677246,942.8,분할매수,0.0,4286.740314638111,1000000.0,1000000.0,76.66789435310848,0.0,0.0,4210.072420285002,54913108.7505119,54913108.7505119
2005,SOXX,39,2008-03-31,13.660951614379883,988.6,분할매수,0.0,4210.072420285002,1000000.0,1000000.0,74.04546090065924,0.0,0.0,4136.026959384343,55857940.63640597,55857940.63640597
2005,SOXX,40,2008-04-30,14.716670989990234,1005.0,분할매수,0.0,4136.026959384343,1000000.0,1000000.0,67.61208946633866,0.0,0.0,4068.4148699180046,60172890.70682403,60172890.70682403
2005,SOXX,41,2008-05-31,15.965341567993164,1028.5,분할매수,0.0,4068.4148699180046,1000000.0,1000000.0,60.90002761309132,0.0,0.0,4007.514842304913,65804811.5801419,65804811.5801419
2005,SOXX,42,2008-06-30,14.149578094482422,1046.8,분할매수,0.0,4007.514842304913,1000000.0,1000000.0,67.51383773218402,0.0,0.0,3940.001004572729,58358421.57576714,58358421.57576714
2005,SOXX,43,2008-07-31,12.98611068725586,1011.5,분할매수,0.0,3940.001004572729,1000000.0,1000000.0,76.12985675429543,0.0,0.0,3863.8711478184337,50753689.97854347,50753689.97854347
2005,SOXX,44,2008-08-31,13.558174133300781,1089.0,분할매수,0.0,3863.8711478184337,1000000.0,1000000.0,67.72841508879604,0.0,0.0,3796.142732729638,56049484.219476655,56049484.219476655
2005,SOXX,45,2008-09-30,11.203598022460938,1206.3,분할매수,0.0,3796.142732729638,1000000.0,1000000.0,73.99240676657864,0.0,0.0,3722.150325963059,50304490.53651143,50304490.53651143
2005,SOXX,46,2008-10-31,9.227628707885742,1277.5,분할매수,0.0,3722.150325963059,1000000.0,1000000.0,84.82990481635862,0.0,0.0,3637.3204211467005,42877808.58673413,42877808.58673413
2005,SOXX,47,2008-11-30,7.481037616729736,1468.0,분할매수,0.0,3637.3204211467005,1000000.0,1000000.0,91.05674172234993,0.0,0.0,3546.2636794243504,38945646.55341624,38945646.55341624
2005,SOXX,48,2008-12-31,7.908014297485352,1262.0,분할매수,0.0,3546.2636794243504,1000000.0,1000000.0,100.20126382337648,0.0,0.0,3446.062415600974,34391406.69598046,34391406.69598046
2005,SOXX,49,2009-01-31,7.70174503326416,1380.0,분할매수,0.0,3446.062415600974,1000000.0,1000000.0,94.0874669350491,0.0,0.0,3351.974948665925,35626157.84926887,35626157.84926887
2005,SOXX,50,2009-02-28,7.576313495635986,1532.8,분할매수,0.0,3351.974948665925,1000000.0,1000000.0,86.11059131183744,0.0,0.0,3265.864357354087,37926395.66864914,37926395.66864914
2005,SOXX,51,2009-03-31,8.680143356323242,1372.3,분할매수,0.0,3265.864357354087,1000000.0,1000000.0,83.95064531973479,0.0,0.0,3181.9137120343526,37902194.79452126,37902194.79452126
2005,SOXX,52,2009-04-30,9.758890151977539,1277.0,분할매수,0.0,3181.9137120343526,1000000.0,1000000.0,80.24328013828016,0.0,0.0,3101.6704318960724,38653335.53851591,38653335.53851591
2005,SOXX,53,2009-05-31,10.151922225952148,1249.0,분할매수,0.0,3101.6704318960724,1000000.0,1000000.0,78.86590288912855,0.0,0.0,3022.804529006944,38328408.32693528,38328408.32693528
2005,SOXX,54,2009-06-30,10.25406551361084,1273.5,분할매수,0.0,3022.804529006944,1000000.0,1000000.0,76.57816631967574,0.0,0.0,2946.226362687268,38473451.43246496,38473451.43246496
2005,SOXX,55,2009-07-31,11.840003967285156,1222.2,분할매수,0.0,2946.226362687268,1000000.0,1000000.0,69.1044273926001,0.0,0.0,2877.121935294668,41634408.15374962,41634408.15374962
2005,SOXX,56,2009-08-31,12.150480270385742,1248.0,분할매수,0.0,2877.121935294668,1000000.0,1000000.0,65.94653326050073,0.0,0.0,2811.1754020341673,42628099.811244294,42628099.811244294
2005,SOXX,57,2009-09-30,12.528082847595215,1175.0,분할매수,0.0,2811.1754020341673,1000000.0,1000000.0,67.93248736781759,0.0,0.0,2743.24291466635,40381900.044571854,40381900.044571854
2005,SOXX,58,2009-10-31,11.356111526489258,1182.0,분할매수,0.0,2743.24291466635,1000000.0,1000000.0,74.49941704868328,0.0,0.0,2668.7434976176664,35822340.67514538,35822340.67514538
2005,SOXX,59,2009-11-30,12.128107070922852,1164.4,분할매수,0.0,2668.7434976176664,1000000.0,1000000.0,70.81166087941784,0.0,0.0,2597.9318367382484,36687909.93565531,36687909.93565531
2005,SOXX,60,2009-12-31,13.834534645080566,1163.65,분할매수,0.0,2597.9318367382484,1000000.0,1000000.0,62.11737158956892,0.0,0.0,2535.8144651486796,40822951.780762516,40822951.780762516
2005,SOXX,61,2010-01-31,12.078168869018555,1158.7,분할매수,0.0,2535.8144651486796,1000000.0,1000000.0,71.45422212376165,0.0,0.0,2464.360243024918,34488658.1895265,34488658.1895265
2005,SOXX,62,2010-02-28,13.042062759399414,1159.0,분할매수,0.0,2464.360243024918,1000000.0,1000000.0,66.15615838891446,0.0,0.0,2398.2040846360037,36250655.16255644,36250655.16255644
2005,SOXX,63,2010-03-31,13.88792610168457,1131.2,분할매수,0.0,2398.2040846360037,1000000.0,1000000.0,63.653634578215026,0.0,0.0,2334.5504500577886,36675838.94505171,36675838.94505171
2005,SOXX,64,2010-04-30,14.16894817352295,1108.0,분할매수,0.0,2334.5504500577886,1000000.0,1000000.0,63.69753525521374,0.0,0.0,2270.852914802575,35650561.763560586,35650561.763560586
2005,SOXX,65,2010-05-31,13.24158763885498,1194.5,분할매수,0.0,2270.852914802575,1000000.0,1000000.0,63.222808850548056,0.0,0.0,2207.630105952027,34918254.12519441,34918254.12519441
2005,SOXX,66,2010-06-30,12.337942123413086,1220.85,분할매수,0.0,2207.630105952027,1000000.0,1000000.0,66.38882218126835,0.0,0.0,2141.2412837707584,32253039.192716863,32253039.192716863
2005,SOXX,67,2010-07-31,12.978690147399902,1182.0,분할매수,0.0,2141.2412837707584,1000000.0,1000000.0,65.18559878192112,0.0,0.0,2076.055684988837,31848379.454705883,31848379.454705883
2005,SOXX,68,2010-08-31,11.620977401733398,1198.0,분할매수,0.0,2076.055684988837,1000000.0,1000000.0,71.82911660915836,0.0,0.0,2004.2265683796788,27902703.847594526,27902703.847594526
2005,SOXX,69,2010-09-30,13.354104995727539,1140.1,분할매수,0.0,2004.2265683796788,1000000.0,1000000.0,65.68137982538235,0.0,0.0,1938.5451885542966,29514379.778683517,29514379.778683517
2005,SOXX,70,2010-10-31,14.27712631225586,1124.0,분할매수,0.0,1938.5451885542966,1000000.0,1000000.0,62.31504126560586,0.0,0.0,1876.2301472886907,30108784.47936223,30108784.47936223
2005,SOXX,71,2010-11-30,14.974328994750977,1157.2,분할매수,0.0,1876.2301472886907,1000000.0,1000000.0,57.70908712191445,0.0,0.0,1818.5210601667761,31511866.689643245,31511866.689643245
2005,SOXX,72,2010-12-31,15.722334861755371,1130.6,분할매수,0.0,1818.5210601667761,1000000.0,1000000.0,56.256664251537615,0.0,0.0,1762.2643959152385,31325433.517275635,31325433.517275635
2005,SOXX,73,2011-01-31,16.792131423950195,1119.1,분할매수,0.0,1762.2643959152385,1000000.0,1000000.0,53.21392334257943,0.0,0.0,1709.0504725726591,32116603.422945745,32116603.422945745
2005,SOXX,74,2011-02-28,17.52320671081543,1123.7,분할매수,0.0,1709.0504725726591,1000000.0,1000000.0,50.785067618224915,0.0,0.0,1658.2654049544342,32652617.8407478,32652617.8407478
2005,SOXX,75,2011-03-31,16.7043399810791,1097.25,분할매수,0.0,1658.2654049544342,1000000.0,1000000.0,54.558835216133424,0.0,0.0,1603.7065697383007,29394076.38350889,29394076.38350889
2005,SOXX,76,2011-04-30,17.182098388671875,1068.4,분할매수,0.0,1603.7065697383007,1000000.0,1000000.0,54.474081855259655,0.0,0.0,1549.2324878830411,28439809.082040682,28439809.082040682
2005,SOXX,77,2011-05-31,16.831544876098633,1078.0,분할매수,0.0,1549.2324878830411,1000000.0,1000000.0,55.11340709455183,0.0,0.0,1494.1190807884893,27109902.282491777,27109902.282491777
2005,SOXX,78,2011-06-30,15.720772743225098,1066.3,분할매수,0.0,1494.1190807884893,1000000.0,1000000.0,59.65497954584062,0.0,0.0,1434.4641012426487,24046007.762694225,24046007.762694225
2005,SOXX,79,2011-07-31,14.862508773803711,1054.0,분할매수,0.0,1434.4641012426487,1000000.0,1000000.0,63.83623504315989,0.0,0.0,1370.6278661994888,21471000.99610829,21471000.99610829
2005,SOXX,80,2011-08-31,13.692643165588379,1063.9,분할매수,0.0,1370.6278661994888,1000000.0,1000000.0,68.64547280809681,0.0,0.0,1301.982393391392,18966762.703072555,18966762.703072555
2005,SOXX,81,2011-09-30,13.040823936462402,1180.9,분할매수,0.0,1301.982393391392,1000000.0,1000000.0,64.93544870116983,0.0,0.0,1237.046944690222,19050410.360341996,19050410.360341996
2005,SOXX,82,2011-10-31,14.881071090698242,1112.05,분할매수,0.0,1237.046944690222,1000000.0,1000000.0,60.42845549216099,0.0,0.0,1176.618489198061,19471265.310606796,19471265.310606796
2005,SOXX,83,2011-11-30,14.350014686584473,1140.05,분할매수,0.0,1176.618489198061,1000000.0,1000000.0,61.12568731982588,0.0,0.0,1115.4928018782352,18249165.789198894,18249165.789198894
2005,SOXX,84,2011-12-31,14.056513786315918,1158.5,분할매수,0.0,1115.4928018782352,1000000.0,1000000.0,61.40819596788497,0.0,0.0,1054.0846059103503,17165210.42991739,17165210.42991739
2005,SOXX,85,2012-01-31,15.795075416564941,1125.7,분할매수,0.0,1054.0846059103503,1000000.0,1000000.0,56.241336174068685,0.0,0.0,997.8432697362816,17742168.61861044,17742168.61861044
2005,SOXX,86,2012-02-29,16.412534713745117,1117.1,분할매수,0.0,997.8432697362816,1000000.0,1000000.0,54.54215465964098,0.0,0.0,943.3011150766406,17294900.081654564,17294900.081654564
2005,SOXX,87,2012-03-31,16.946245193481445,1131.4,분할매수,0.0,943.3011150766406,1000000.0,1000000.0,52.156728140172696,0.0,0.0,891.1443869364679,17085895.12251405,17085895.12251405
2005,SOXX,88,2012-04-30,15.994172096252441,1130.05,분할매수,0.0,891.1443869364679,1000000.0,1000000.0,55.327439975346536,0.0,0.0,835.8169469611213,15106734.512450868,15106734.512450868
2005,SOXX,89,2012-05-31,14.315232276916504,1180.0,분할매수,0.0,835.8169469611213,1000000.0,1000000.0,59.19971193797396,0.0,0.0,776.6172350231474,13118598.209343351,13118598.209343351
2005,SOXX,90,2012-06-30,14.947958946228027,1141.17,분할매수,0.0,776.6172350231474,1000000.0,1000000.0,58.62296194559403,0.0,0.0,717.9942730775533,12247662.848286297,12247662.848286297
2005,SOXX,91,2012-07-31,14.91081714630127,1130.27,분할매수,0.0,717.9942730775533,1000000.0,1000000.0,59.33573890942879,0.0,0.0,658.6585341681246,11100536.477240361,11100536.477240361
2005,SOXX,92,2012-08-31,15.413651466369629,1133.2,분할매수,0.0,658.6585341681246,1000000.0,1000000.0,57.25163576873218,0.0,0.0,601.4068983993924,10504623.8474089,10504623.8474089
2005,SOXX,93,2012-09-30,14.888188362121582,1111.21,분할매수,0.0,601.4068983993924,1000000.0,1000000.0,60.44522578837296,0.0,0.0,540.9616726110195,8949617.865685549,8949617.865685549
2005,SOXX,94,2012-10-31,14.31711196899414,1090.17,분할매수,0.0,540.9616726110195,1000000.0,1000000.0,64.0693550040569,0.0,0.0,476.8923176069626,7443376.284602296,7443376.284602296
2005,SOXX,95,2012-11-30,14.615564346313477,1081.75,분할매수,0.0,476.8923176069626,1000000.0,1000000.0,63.24955973402964,0.0,0.0,413.642757872933,6539851.970706828,6539851.970706828
2005,SOXX,96,2012-12-31,14.987217903137207,1063.24,분할매수,0.0,413.642757872933,1000000.0,1000000.0,62.75490428955384,0.0,0.0,350.8878535833791,5591401.302508046,5591401.302508046
2005,SOXX,97,2013-01-31,16.133438110351562,1087.46,분할매수,0.0,350.8878535833791,1000000.0,1000000.0,56.99802156296081,0.0,0.0,293.88983202041834,5156140.931940655,5156140.931940655
2005,SOXX,98,2013-02-28,16.7209415435791,1083.9,분할매수,0.0,293.88983202041834,1000000.0,1000000.0,55.17597994504447,0.0,0.0,238.71385207537386,4326408.924918669,4326408.924918669
2005,SOXX,99,2013-03-31,17.110347747802734,1112.48,분할매수,0.0,238.71385207537386,1000000.0,1000000.0,52.53502603277838,0.0,0.0,186.1788260425955,3543898.9965748223,3543898.9965748223
2005,SOXX,100,2013-04-30,17.410877227783203,1101.52,분할매수,0.0,186.1788260425955,1000000.0,1000000.0,52.14191291507966,0.0,0.0,134.03691312751585,2570617.4866620935,2570617.4866620935
2005,SOXX,101,2013-05-31,18.402069091796875,1129.34,분할매수,0.0,134.03691312751585,1000000.0,1000000.0,48.11811795050892,0.0,0.0,85.91879517700693,1785580.9586188982,1785580.9586188982
2005,SOXX,102,2013-06-30,18.394145965576172,1141.45,분할매수,0.0,85.91879517700693,1000000.0,1000000.0,47.62812437741202,0.0,0.0,38.290670799594906,803950.8441729553,803950.8441729553
2005,SOXX,103,2013-07-31,18.814043045043945,1122.66,고갈,0.0,38.290670799594906,1000000.0,808766.8782790498,38.290670799594906,0.0,0.0,0.0,0.0,0.0
2006,QQQ,0,2005-12-31,34.505287170410156,1010.0,분할매수,100000000.0,0.0,0.0,0.0,0.0,8333333.333333333,91666666.66666667,239.11770511458622,8333333.333333333,100000000.0
2006,QQQ,1,2006-01-31,35.86294174194336,958.9,분할매수,91666666.66666667,239.11770511458622,1000000.0,1000000.0,0.0,8333333.333333333,82333333.33333334,481.44343226958466,16556346.077444473,98889679.41077782
2006,QQQ,2,2006-02-28,35.094444274902344,970.9,분할매수,82333333.33333334,481.44343226958466,1000000.0,1000000.0,0.0,8333333.333333333,73000000.00000001,726.0149525466157,24737649.738211684,97737649.73821169
2006,QQQ,3,2006-03-31,35.82830047607422,971.4,분할매수,73000000.00000001,726.0149525466157,1000000.0,1000000.0,0.0,8333333.333333333,63666666.66666668,965.4537083007119,33601275.38181531,97267942.04848199
2006,QQQ,4,2006-04-30,35.759910583496094,942.8,분할매수,63666666.66666668,965.4537083007119,1000000.0,1000000.0,0.0,8333333.333333333,54333333.33333334,1212.6276912959584,40883068.02497897,95216401.35831231
2006,QQQ,5,2006-05-31,33.17084884643555,945.3,분할매수,54333333.33333334,1212.6276912959584,1000000.0,1000000.0,0.0,8333333.333333333,45000000.00000001,1478.3894632430033,46356976.413246244,91356976.41324624
2006,QQQ,6,2006-06-30,33.15043258666992,948.5,분할매수,45000000.00000001,1478.3894632430033,1000000.0,1000000.0,0.0,8333333.333333333,35666666.66666667,1743.4177436663656,54818607.184152514,90485273.85081919
2006,QQQ,7,2006-07-31,31.722484588623047,954.9,분할매수,35666666.66666667,1743.4177436663656,1000000.0,1000000.0,0.0,8333333.333333333,26333333.33333334,2018.5196916033647,61144595.871346615,87477929.20467995
2006,QQQ,8,2006-08-31,33.235958099365234,961.1,분할매수,26333333.33333334,2018.5196916033647,1000000.0,1000000.0,0.0,8333333.333333333,17000000.000000007,2279.4004053074295,72811067.96997362,89811067.96997362
2006,QQQ,9,2006-09-30,34.77792739868164,946.0,분할매수,17000000.000000007,2279.4004053074295,1000000.0,1000000.0,0.0,8333333.333333333,7666666.666666674,2532.693832944562,83325422.76399203,90992089.4306587
2006,QQQ,10,2006-10-31,36.42913818359375,942.2,분할매수,7666666.666666674,2532.693832944562,1000000.0,1000000.0,0.0,6666666.666666674,0.0,2726.924026937131,93597669.544673,93597669.544673
2006,QQQ,11,2006-11-30,37.67823791503906,929.0,분할매수,0.0,2726.924026937131,1000000.0,1000000.0,28.568912039573153,0.0,0.0,2698.355114897558,94450748.11248828,94450748.11248828
2006,QQQ,12,2006-12-31,36.970340728759766,930.0,분할매수,0.0,2698.355114897558,1000000.0,1000000.0,29.084633682259625,0.0,0.0,2669.2704812152983,91775970.44460762,91775970.44460762
2006,QQQ,13,2007-01-31,37.74984359741211,941.0,분할매수,0.0,2669.2704812152983,1000000.0,1000000.0,28.151090305003876,0.0,0.0,2641.1193909102944,93819435.13714755,93819435.13714755
2006,QQQ,14,2007-02-28,37.115970611572266,942.3,분할매수,0.0,2641.1193909102944,1000000.0,1000000.0,28.592358907429976,0.0,0.0,2612.5270320028644,91371510.84529708,91371510.84529708
2006,QQQ,15,2007-03-31,37.31077575683594,941.1,분할매수,0.0,2612.5270320028644,1000000.0,1000000.0,28.47934178760802,0.0,0.0,2584.0476902152564,90734108.58602186,90734108.58602186
2006,QQQ,16,2007-04-30,39.39360427856445,931.0,분할매수,0.0,2584.0476902152564,1000000.0,1000000.0,27.266199063009047,0.0,0.0,2556.7814911522473,93771100.4472541,93771100.4472541
2006,QQQ,17,2007-05-31,40.636444091796875,927.4,분할매수,0.0,2556.7814911522473,1000000.0,1000000.0,26.534885051324146,0.0,0.0,2530.246606100923,95355476.43062651,95355476.43062651
2006,QQQ,18,2007-06-30,40.83119201660156,922.6,분할매수,0.0,2530.246606100923,1000000.0,1000000.0,26.54571888212722,0.0,0.0,2503.7008872187957,94316559.98227626,94316559.98227626
2006,QQQ,19,2007-07-31,40.77113723754883,919.0,분할매수,0.0,2503.7008872187957,1000000.0,1000000.0,26.68896075888545,0.0,0.0,2477.0119264599102,92810355.14413008,92810355.14413008
2006,QQQ,20,2007-08-31,41.920589447021484,938.1,분할매수,0.0,2477.0119264599102,1000000.0,1000000.0,25.42866049091218,0.0,0.0,2451.583265968998,96410240.20298502,96410240.20298502
2006,QQQ,21,2007-09-30,44.12232208251953,913.6,분할매수,0.0,2451.583265968998,1000000.0,1000000.0,24.807645575612085,0.0,0.0,2426.775620393386,97823697.65791486,97823697.65791486
2006,QQQ,22,2007-10-31,47.22918701171875,903.2,분할매수,0.0,2426.775620393386,1000000.0,1000000.0,23.442590498646872,0.0,0.0,2403.333029894739,102519942.49669044,102519942.49669044
2006,QQQ,23,2007-11-30,44.036495208740234,920.9,분할매수,0.0,2403.333029894739,1000000.0,1000000.0,24.658961362712922,0.0,0.0,2378.674068532026,96462865.30659984,96462865.30659984
2006,QQQ,24,2007-12-31,44.005069732666016,935.8,분할매수,0.0,2378.674068532026,1000000.0,1000000.0,24.283665703565248,0.0,0.0,2354.3904028284605,96953665.54493445,96953665.54493445
2006,QQQ,25,2008-01-31,38.77291488647461,943.4,분할매수,0.0,2354.3904028284605,1000000.0,1000000.0,27.338562579588896,0.0,0.0,2327.0518402488715,85119758.34407109,85119758.34407109
2006,QQQ,26,2008-02-29,36.900001525878906,942.8,분할매수,0.0,2327.0518402488715,1000000.0,1000000.0,28.74445256901457,0.0,0.0,2298.307387679857,79956554.47470047,79956554.47470047
2006,QQQ,27,2008-03-31,37.59089279174805,988.6,분할매수,0.0,2298.307387679857,1000000.0,1000000.0,26.908950107468975,0.0,0.0,2271.398437572388,84410518.7493706,84410518.7493706
2006,QQQ,28,2008-04-30,40.59163284301758,1005.0,분할매수,0.0,2271.398437572388,1000000.0,1000000.0,24.513053699268742,0.0,0.0,2246.8853838731193,91660770.27523287,91660770.27523287
2006,QQQ,29,2008-05-31,42.99911880493164,1028.5,분할매수,0.0,2246.8853838731193,1000000.0,1000000.0,22.611852739449738,0.0,0.0,2224.2735311336696,98367593.1717481,98367593.1717481
2006,QQQ,30,2008-06-30,38.86471939086914,1046.8,분할매수,0.0,2224.2735311336696,1000000.0,1000000.0,24.57993610714677,0.0,0.0,2199.693595026523,89491428.51461475,89491428.51461475
2006,QQQ,31,2008-07-31,39.11423873901367,1011.5,분할매수,0.0,2199.693595026523,1000000.0,1000000.0,25.275469452767968,0.0,0.0,2174.418125573755,86028792.84347495,86028792.84347495
2006,QQQ,32,2008-08-31,39.682106018066406,1089.0,분할매수,0.0,2174.418125573755,1000000.0,1000000.0,23.14074875784825,0.0,0.0,2151.277376815907,92964899.24883242,92964899.24883242
2006,QQQ,33,2008-09-30,33.50111389160156,1206.3,분할매수,0.0,2151.277376815907,1000000.0,1000000.0,24.74488414950836,0.0,0.0,2126.5324926663984,85938268.2827654,85938268.2827654
2006,QQQ,34,2008-10-31,28.317962646484375,1277.5,분할매수,0.0,2126.5324926663984,1000000.0,1000000.0,27.642485257244537,0.0,0.0,2098.890007409154,75929858.97890918,75929858.97890918
2006,QQQ,35,2008-11-30,25.07202911376953,1468.0,분할매수,0.0,2098.890007409154,1000000.0,1000000.0,27.169676095646768,0.0,0.0,2071.720331313507,76251197.25462778,76251197.25462778
2006,QQQ,36,2008-12-31,25.643009185791016,1262.0,분할매수,0.0,2071.720331313507,1000000.0,1000000.0,30.900937608384663,0.0,0.0,2040.8193937051221,66043931.07966298,66043931.07966298
2006,QQQ,37,2009-01-31,25.05668830871582,1380.0,분할매수,0.0,2040.8193937051221,1000000.0,1000000.0,28.919930368745472,0.0,0.0,2011.8994633363766,69567922.11058328,69567922.11058328
2006,QQQ,38,2009-02-28,23.737464904785156,1532.8,분할매수,0.0,2011.8994633363766,1000000.0,1000000.0,27.4840147290351,0.0,0.0,1984.4154486073414,72202531.84157021,72202531.84157021
2006,QQQ,39,2009-03-31,26.186351776123047,1372.3,분할매수,0.0,1984.4154486073414,1000000.0,1000000.0,27.827611973638245,0.0,0.0,1956.587836633703,70311021.96218723,70311021.96218723
2006,QQQ,40,2009-04-30,29.60645866394043,1277.0,분할매수,0.0,1956.587836633703,1000000.0,1000000.0,26.449815062063,0.0,0.0,1930.1380215716401,72973592.3310874,72973592.3310874
2006,QQQ,41,2009-05-31,30.556501388549805,1249.0,분할매수,0.0,1930.1380215716401,1000000.0,1000000.0,26.201969336383044,0.0,0.0,1903.9360522352572,72663853.155172,72663853.155172
2006,QQQ,42,2009-06-30,31.458805084228516,1273.5,분할매수,0.0,1903.9360522352572,1000000.0,1000000.0,24.960818831221637,0.0,0.0,1878.9752334040356,75276986.94939305,75276986.94939305
2006,QQQ,43,2009-07-31,34.11354064941406,1222.2,분할매수,0.0,1878.9752334040356,1000000.0,1000000.0,23.984514034880977,0.0,0.0,1854.9907193691547,77341184.26045316,77341184.26045316
2006,QQQ,44,2009-08-31,34.615055084228516,1248.0,분할매수,0.0,1854.9907193691547,1000000.0,1000000.0,23.148368515731047,0.0,0.0,1831.8423508534236,79134836.20275657,79134836.20275657
2006,QQQ,45,2009-09-30,36.570098876953125,1175.0,분할매수,0.0,1831.8423508534236,1000000.0,1000000.0,23.272122742976332,0.0,0.0,1808.5702281104473,77714020.67979746,77714020.67979746
2006,QQQ,46,2009-10-31,35.45353698730469,1182.0,분할매수,0.0,1808.5702281104473,1000000.0,1000000.0,23.862885357989228,0.0,0.0,1784.707342752458,74790089.96516605,74790089.96516605
2006,QQQ,47,2009-11-30,37.70399856567383,1164.4,분할매수,0.0,1784.707342752458,1000000.0,1000000.0,22.77772750069354,0.0,0.0,1761.9296152517645,77353178.23949368,77353178.23949368
2006,QQQ,48,2009-12-31,39.66566848754883,1163.65,분할매수,0.0,1761.9296152517645,1000000.0,1000000.0,21.665207270791154,0.0,0.0,1740.2644079809734,80325306.20314825,80325306.20314825
2006,QQQ,49,2010-01-31,37.099334716796875,1158.7,분할매수,0.0,1740.2644079809734,1000000.0,1000000.0,23.262847374576012,0.0,0.0,1717.0015606063973,73808744.60290317,73808744.60290317
2006,QQQ,50,2010-02-28,38.80733871459961,1159.0,분할매수,0.0,1717.0015606063973,1000000.0,1000000.0,22.23323727438166,0.0,0.0,1694.7683233320156,76226790.65656441,76226790.65656441
2006,QQQ,51,2010-03-31,41.799720764160156,1131.2,분할매수,0.0,1694.7683233320156,1000000.0,1000000.0,21.14887269495485,0.0,0.0,1673.6194506370607,79135161.2342113,79135161.2342113
2006,QQQ,52,2010-04-30,42.73709487915039,1108.0,분할매수,0.0,1673.6194506370607,1000000.0,1000000.0,21.11811947827504,0.0,0.0,1652.5013311587857,78250401.64484212,78250401.64484212
2006,QQQ,53,2010-05-31,39.577816009521484,1194.5,분할매수,0.0,1652.5013311587857,1000000.0,1000000.0,21.15251543864131,0.0,0.0,1631.3488157201443,77123159.2030896,77123159.2030896
2006,QQQ,54,2010-06-30,37.21277618408203,1220.85,분할매수,0.0,1631.3488157201443,1000000.0,1000000.0,22.011296380097193,0.0,0.0,1609.337519340047,73114163.36182836,73114163.36182836
2006,QQQ,55,2010-07-31,39.91375732421875,1182.0,분할매수,0.0,1609.337519340047,1000000.0,1000000.0,21.1962928418652,0.0,0.0,1588.1412264981818,74925423.91004403,74925423.91004403
2006,QQQ,56,2010-08-31,37.866214752197266,1198.0,분할매수,0.0,1588.1412264981818,1000000.0,1000000.0,22.044044971594786,0.0,0.0,1566.097181526587,71044002.29379894,71044002.29379894
2006,QQQ,57,2010-09-30,42.854286193847656,1140.1,분할매수,0.0,1566.097181526587,1000000.0,1000000.0,20.46740525521433,0.0,0.0,1545.6297762713727,75516644.97763358,75516644.97763358
2006,QQQ,58,2010-10-31,45.57034683227539,1124.0,분할매수,0.0,1545.6297762713727,1000000.0,1000000.0,19.523215800332064,0.0,0.0,1526.1065604710407,78168810.71637203,78168810.71637203
2006,QQQ,59,2010-11-30,45.49173355102539,1157.2,분할매수,0.0,1526.1065604710407,1000000.0,1000000.0,18.995865602286234,0.0,0.0,1507.1106948687545,79338879.65007329,79338879.65007329
2006,QQQ,60,2010-12-31,47.655826568603516,1130.6,분할매수,0.0,1507.1106948687545,1000000.0,1000000.0,18.559873519237872,0.0,0.0,1488.5508213495166,80202638.22415538,80202638.22415538
2006,QQQ,61,2011-01-31,49.0034294128418,1119.1,분할매수,0.0,1488.5508213495166,1000000.0,1000000.0,18.234952228025808,0.0,0.0,1470.3158691214908,80631736.82800888,80631736.82800888
2006,QQQ,62,2011-02-28,50.552284240722656,1123.7,분할매수,0.0,1470.3158691214908,1000000.0,1000000.0,17.603897649001123,0.0,0.0,1452.7119714724897,82522177.78344782,82522177.78344782
2006,QQQ,63,2011-03-31,50.32567596435547,1097.25,분할매수,0.0,1452.7119714724897,1000000.0,1000000.0,18.109430523446246,0.0,0.0,1434.6025409490435,79218534.18259984,79218534.18259984
2006,QQQ,64,2011-04-30,51.77156066894531,1068.4,분할매수,0.0,1434.6025409490435,1000000.0,1000000.0,18.07901909804846,0.0,0.0,1416.523521850995,78351790.77851087,78351790.77851087
2006,QQQ,65,2011-05-31,51.14063262939453,1078.0,분할매수,0.0,1416.523521850995,1000000.0,1000000.0,18.1390752732584,0.0,0.0,1398.3844465777365,77092377.94714431,77092377.94714431
