시작연도,날짜,원달러환율,월수익률,인출전잔액(달러),요청인출액(원),실제인출액(달러),실제인출액(원),월말잔액(달러),월말잔액(원)
2010,2011-12-31,1158.5,-0.006142172259293033,84531.62738523778,1000000,863.1851532153647,1000000.0,83668.44223202241,96929890.32579796
2010,2012-01-31,1125.7,0.08418431660654524,90712.01286285942,1000000,888.3361463977969,1000000.0,89823.67671646163,101114512.87972087
2010,2012-02-29,1117.1,0.06410033940409643,95581.40488051066,1000000,895.1750067138126,1000000.0,94686.22987379685,105773987.39201845
2010,2012-03-31,1131.4,0.05053063232254629,99470.78494155778,1000000,883.86070355312,1000000.0,98586.92423800466,111541246.08287849
2010,2012-04-30,1130.05,-0.011695258821692645,97433.9246426066,1000000,884.9165966107695,1000000.0,96549.00804599583,109105206.54237758
2010,2012-05-31,1180.0,-0.0704011208555061,89751.84966207044,1000000,847.457627118644,1000000.0,88904.3920349518,104907182.60124312
2010,2012-06-30,1141.17,0.036214193273717,92123.99287098786,1000000,876.2936284690273,1000000.0,91247.69924251884,104129136.94458523
2010,2012-07-31,1130.27,0.009974881770537403,92157.88425429651,1000000,884.7443531191662,1000000.0,91273.13990117735,103163291.83610372
2010,2012-08-31,1133.2,0.05185171908358033,96005.80911120953,1000000,882.4567596187786,1000000.0,95123.35235159074,107793782.88482264
2010,2012-09-30,1111.21,0.008884673869729687,95968.49231463001,1000000,899.9199071282655,1000000.0,95068.57240750175,105641148.34494002
2010,2012-10-31,1090.17,-0.052793048888747696,90049.61261660905,1000000,917.2881293743177,1000000.0,89132.32448723474,97169386.1862487
2010,2012-11-30,1081.75,0.013087176273789414,90298.81492949178,1000000,924.428010168708,999999.9999999999,89374.38691932308,96680743.04997773
2010,2012-12-31,1063.24,-0.0046696426033701055,88957.04047451452,1000000,940.5214250780633,1000000.0,88016.51904943645,93582683.71412282
2010,2013-01-31,1087.46,0.026716202851659876,90367.98622665818,1000000,919.5740532985121,1000000.0,89448.41217335967,97271570.30204171
2010,2013-02-28,1083.9,0.0034389687661131596,89756.02246900227,1000000,922.5943352707814,1000000.0,88833.42813373149,96286552.75415157
2010,2013-03-31,1112.48,0.03024763763737104,91520.42947800604,1000000,898.8925643607076,1000000.0,90621.53691364534,100814647.38569216
2010,2013-04-30,1101.52,0.02537375230779859,92920.9453450442,1000000,907.8364441862154,1000000.0,92013.10890085797,101354279.71647307
2010,2013-05-31,1129.34,0.035774599998495527,95304.84106640417,1000000,885.4729310924965,1000000.0,94419.36813531167,106631569.20993288
2010,2013-06-30,1141.45,-0.023952456239386466,92157.79235190009,1000000,876.0786718647335,1000000.0,91281.71368003536,104193512.08007637
2010,2013-07-31,1122.66,0.06314070984710352,97045.30587785285,1000000,890.7416314823722,1000000.0000000001,96154.56424637047,107948883.09683028
2010,2013-08-31,1109.42,-0.003960009536363218,95773.79125498999,1000000,901.3718880135566,1000000.0,94872.41936697644,105253359.494111
2010,2013-09-30,1073.33,0.0483223316086292,99456.8758761404,1000000,931.6799120494163,1000000.0,98525.19596409099,105750048.58413778
2010,2013-10-31,1060.83,0.04956889271108711,103408.98083217385,1000000,942.6581073310522,1000000.0,102466.3227248428,108699349.13619497
2010,2013-11-30,1057.76,0.035511324012706735,106105.03751151527,1000000,945.3940402359704,1000000.0,105159.6434712793,111233664.4781804
2010,2013-12-31,1055.25,0.029271125875610204,108237.7846323614,1000000,947.6427386875148,1000000.0,107290.14189367389,113217922.23329937
2010,2014-01-31,1080.36,-0.019213086860823236,105228.76707816069,1000000,925.6173867969936,1000000.0,104303.1496913637,112684950.80056167
2010,2014-02-28,1066.01,0.0515239310098774,109677.25798017443,1000000,938.0775039633775,1000000.0,108739.18047621106,115917053.77944575
2010,2014-03-31,1064.65,-0.02733574509393999,105766.71395698942,1000000,939.2758183440567,1000000.0,104827.43813864536,111604532.0143088
2010,2014-04-30,1032.85,-0.003193865301437948,104492.6334213357,1000000,968.1948007939199,1000000.0,103524.43862054178,106925216.42922658
2010,2014-05-31,1020.3,0.04485661564563559,108168.19457367362,1000000,980.1038910124473,1000000.0,107188.09068266118,109364008.9235192
2010,2014-06-30,1011.6,0.031238208776414256,110536.45463775136,1000000,988.5330170027679,1000000.0,109547.92162074859,110818677.51154928
2010,2014-07-31,1027.75,0.011819776679318661,110842.75358998934,1000000,972.9992702505473,1000000.0,109869.7543197388,112918640.00211155
2010,2014-08-31,1013.85,0.05009434797707857,115373.60802478793,1000000,986.3392020515855,1000000.0,114387.26882273634,115971532.49593124
2010,2014-09-30,1054.55,-0.007565885671656503,113521.82782453048,1000000,948.2717746906263,1000000.0,112573.55604983986,118714443.53235862
2010,2014-10-31,1073.07,0.026419407192595168,115547.68266623901,1000000,931.9056538716021,1000000.0,114615.77701236741,122990751.83866109
2010,2014-11-30,1112.06,0.04546335715746741,119826.59501856132,1000000,899.232055824326,1000000.0,118927.362962737,132254363.2563413
2010,2014-12-31,1090.89,-0.022406115232460833,116262.66276390121,1000000,916.6827086140673,1000000.0,115345.98005528715,125829776.18251221
2010,2015-01-31,1104.3,-0.020823311864464622,112944.09474028359,1000000,905.5510278004166,1000000.0,112038.54371248317,123724163.82169515
2010,2015-02-28,1100.65,0.07220563329186369,120128.35771434117,1000000,908.554036251306,1000000.0,119219.80367808985,131219276.91828962
2010,2015-03-31,1107.71,-0.023589689603338848,116407.44551475272,1000000,902.7633586407994,1000000.0,115504.68215611191,127945691.47114673
2010,2015-04-30,1076.74,0.019223572688060075,117725.09480935121,1000000,928.7293125545629,1000000.0,116796.36549679664,125759318.58502083
2010,2015-05-31,1111.99,0.022484345184683896,119422.45529494312,1000000,899.2886626678297,1000000.0,118523.1666322753,131796576.06342381
2010,2015-06-30,1117.34,-0.024840936505617806,115578.94017551819,1000000,894.9827268333722,1000000.0,114683.95744868481,128140973.01571348
2010,2015-07-31,1159.7,0.04557773402123133,119910.99235778318,1000000,862.2919720617401,1000000.0000000001,119048.70038572144,138060777.83732116
2010,2015-08-31,1182.54,-0.06824478079015883,110924.24792454459,1000000,845.6373568758773,1000000.0,110078.61056766871,130172360.14069095
2010,2015-09-30,1184.62,-0.022072649294909708,107648.88400173762,1000000,844.1525552497848,999999.9999999999,106804.73144648783,126523020.96613841
2010,2015-10-31,1140.5,0.11369866066815448,118948.28636497541,1000000,876.8084173608066,1000000.0,118071.4779476146,134660520.59925446
2010,2015-11-30,1149.39,0.006088418738013912,118790.34654637586,1000000,870.0267098199914,1000000.0,117920.31983655586,135536436.41693896
2010,2015-12-31,1169.26,-0.015947732406482285,116039.75813051566,1000000,855.2417768503155,1000000.0,115184.51635366534,134680647.59168673
2010,2016-01-31,1210.04,-0.06910451349730085,107224.7463886234,1000000,826.4189613566494,1000000.0000000001,106398.32742726675,128746232.12008986
2010,2016-02-29,1238.09,-0.015653393751907885,104732.83251350332,1000000,807.6957248665283,999999.9999999999,103925.1367886368,128668672.60664332
2010,2016-03-31,1138.86,0.06852645473254082,111046.75797035643,1000000,878.07105350965,1000000.0,110168.68691684678,125466710.78212011
2010,2016-04-30,1144.09,-0.031868465649282474,106657.77990221069,1000000,874.0571108916257,1000000.0,105783.72279131907,121026099.40832023
2010,2016-05-31,1188.99,0.043700401517982934,110406.51395136672,1000000,841.0499667785263,999999.9999999999,109565.46398458819,130272241.02303551
2010,2016-06-30,1154.15,-0.022780058549931148,107069.5562999689,1000000,866.4385045271412,1000000.0,106203.11779544175,122574328.40360911
2010,2016-07-31,1112.89,0.07150818382892066,113797.50986596271,1000000,898.5614031934872,1000000.0,112898.94846276923,125644110.75473125
2010,2016-08-31,1115.98,0.010501037353230824,114084.50453771725,1000000,896.0734063334468,999999.9999999999,113188.4311313838,126316025.3740017
2010,2016-09-30,1097.98,0.022135149969908507,115693.87402933564,1000000,910.7634018834588,1000000.0000000001,114783.11062745217,126029559.80672994
2010,2016-10-31,1145.37,-0.014572162720422832,113110.47246183264,1000000,873.0803146581455,1000000.0000000001,112237.3921471745,128553341.84360924
2010,2016-11-30,1175.87,0.004359249204164417,112726.66290956955,1000000,850.4341466318557,1000000.0000000001,111876.2287629377,131551901.11547554
2010,2016-12-31,1203.73,0.01132246062455966,113142.94295793028,1000000,830.7510820532843,1000000.0,112312.191875877,135193554.72674942
2010,2017-01-31,1151.45,0.05140117289046797,118085.17026819637,1000000,868.4701897607364,1000000.0,117216.70007843564,134969169.30531472
2010,2017-02-28,1129.17,0.04375041328690732,122344.97915099465,1000000,885.6062417527918,1000000.0,121459.37290924187,137148280.10792863
2010,2017-03-31,1117.48,0.020268695333214293,123921.19593410255,1000000,894.8706017109926,1000000.0,123026.32533239156,137479458.03244093
2010,2017-04-30,1136.99,0.027269995024387983,126381.2526120746,1000000,879.515211215578,1000000.0,125501.73740085903,142694220.4074027
2010,2017-05-31,1119.58,0.038973193331456546,130392.9408760164,1000000,893.192089890852,1000000.0,129499.74878612554,144985328.74597043
2010,2017-06-30,1143.75,-0.023179297078977146,126498.03563735902,1000000,874.3169398907104,1000000.0,125623.71869746831,143682128.26022938
2010,2017-07-31,1121.86,0.04061316144229665,130725.69506591026,1000000,891.3768206371562,1000000.0,129834.3182452731,145655928.26664206
2010,2017-08-31,1122.36,0.02073606176984888,132526.5706882533,1000000,890.9797213015432,1000000.0,131635.59096695174,147742521.87766793
2010,2017-09-30,1142.57,-0.0029525509453421916,131246.93017840158,1000000,875.2198989996238,1000000.0,130371.71027940196,148958805.01393628
2010,2017-10-31,1115.68,0.04606394907861766,136377.14610300463,1000000,896.3143553707156,1000000.0,135480.83174763393,151153254.36420023
2010,2017-11-30,1084.79,0.01971742451856251,138152.16482132996,1000000,921.8374063182736,1000000.0,137230.32741501168,148866086.8765305
2010,2017-12-31,1067.42,0.006031342118830718,138058.01046873076,1000000,936.8383579097261,1000000.0,137121.17211082103,146365881.5345326
2010,2018-01-31,1068.33,0.08757041950037237,149128.93067494838,1000000,936.0403620604121,1000000.0,148192.89031288796,158318910.5079676
2010,2018-02-28,1082.12,-0.012927944975533512,146277.06078115766,1000000,924.1119284367724,1000000.0,145352.9488527209,157289333.01250634
2010,2018-03-31,1060.99,-0.040788054690701014,139424.28482546145,1000000,942.515952082489,1000000.0,138481.76887337895,146927771.95696634
2010,2018-04-30,1069.07,0.005057760051864868,139182.17643189832,1000000,935.3924438998382,1000000.0,138246.78398799847,147795489.3580495
2010,2018-05-31,1080.75,0.05672956076705438,146089.46332109548,1000000,925.2833680314596,1000000.0,145164.179953064,156886187.48427394
2010,2018-06-30,1111.79,0.011450738088775392,146826.41695757842,1000000,899.4504357837361,999999.9999999999,145926.96652179467,162240142.1092661
2010,2018-07-31,1112.75,0.0279637756877833,150007.63548040882,1000000,898.6744551786115,1000000.0,149108.9610252302,165920996.38082492
2010,2018-08-31,1116.5,0.057806579872749175,157728.44009047782,1000000,895.6560680698611,1000000.0,156832.78402240796,175103803.36101848
2010,2018-09-30,1109.76,-0.002816327369755789,156391.09156029066,1000000,901.0957324106113,1000000.0,155489.99582788005,172556577.76994815
2010,2018-10-31,1140.78,-0.0859571877230193,142124.51306745148,1000000,876.5932081558233,1000000.0,141247.91985929565,161132802.01708728
2010,2018-11-30,1118.61,-0.002649802258140821,140873.6408022948,1000000,893.966619286436,1000000.0,139979.67418300838,156582663.33785498
2010,2018-12-31,1112.85,-0.08660726992768986,127856.41675665049,1000000,898.593700858157,1000000.0,126957.82305579234,141285013.38763848
2010,2019-01-31,1111.82,0.09010760773386628,138397.68877444929,1000000,899.4261661060244,1000000.0,137498.26260834327,152873318.3332082
2010,2019-02-28,1124.65,0.02991210690257895,141611.1253384029,1000000,889.1655181612057,1000000.0,140721.9598202417,158262952.11183482
2010,2019-03-31,1136.3,0.039245560124952616,146244.67195526816,1000000,880.0492827598346,1000000.0,145364.62267250833,165177820.7427712
2010,2019-04-30,1165.1,0.05499281679360846,153358.6327354096,1000000,858.2954252853833,1000000.0,152500.33731012422,177678143.00002572
2010,2019-05-31,1190.5,-0.08225182696459188,139956.90595364998,1000000,839.9832003359933,1000000.0,139116.922753314,165618696.5378203
2010,2019-06-30,1154.58,0.07590057844348852,149675.97766156864,1000000,866.1158170070503,1000000.0,148809.8618445616,171812890.2884939
2010,2019-07-31,1182.74,0.02334801585634061,152284.27685848827,1000000,845.4943605526151,1000000.0,151438.78249793567,179112705.61160845
2010,2019-08-31,1211.32,-0.018995236552360018,148562.16700118597,1000000,825.5456856982465,999999.9999999999,147736.62131548772,178956324.1318766
2010,2019-09-30,1195.85,0.009178674766319839,149092.64771361754,1000000,836.225279090187,1000000.0,148256.42243452734,177292442.7683295
2010,2019-10-31,1169.1,0.04380064073382095,154750.14873006367,1000000,855.3588230262595,999999.9999999999,153894.7899070374,179918398.88031742
2010,2019-11-30,1181.33,0.04069413918764386,160157.4059077676,1000000,846.503517222114,999999.9999999999,159310.90239054547,188198748.32102308
2010,2019-12-31,1155.46,0.03886371548585754,165502.31597484686,1000000,865.4561819535077,1000000.0,164636.85979289335,190231306.01629654
2016,2016-01-31,1210.04,-0.06910451349730085,79614.07099385075,1000000,826.4189613566494,1000000.0000000001,78787.6520324941,95336210.46539915
2016,2016-02-29,1238.09,-0.015653393751907885,77554.35789244116,1000000,807.6957248665283,999999.9999999999,76746.66216757463,95019274.96305247
2016,2016-03-31,1138.86,0.06852645473254082,82005.83883847453,1000000,878.07105350965,1000000.0,81127.76778496489,92393169.61958511
2016,2016-04-30,1144.09,-0.031868465649282474,78542.35030410677,1000000,874.0571108916257,1000000.0,77668.29319321516,88859517.55942552
2016,2016-05-31,1188.99,0.043700401517982934,81062.42879097507,1000000,841.0499667785263,999999.9999999999,80221.37882419654,95382417.20818144
2016,2016-06-30,1154.15,-0.022780058549931148,78393.93111762514,1000000,866.4385045271412,1000000.0,77527.49261309799,89478355.59940705
2016,2016-07-31,1112.89,0.07150818382892066,83071.34280667068,1000000,898.5614031934872,1000000.0,82172.7814034772,91449266.69611575
2016,2016-08-31,1115.98,0.010501037353230824,83035.68085041399,1000000,896.0734063334468,999999.9999999999,82139.60744408054,91666159.115445
2016,2016-09-30,1097.98,0.022135149969908507,83957.77997332468,1000000,910.7634018834588,1000000.0000000001,83047.01657144121,91183963.25511102
2016,2016-10-31,1145.37,-0.014572162720422832,81836.84193251652,1000000,873.0803146581455,1000000.0000000001,80963.76161785837,92733463.64424643
2016,2016-11-30,1175.87,0.004359249204164417,81316.70283125718,1000000,850.4341466318557,1000000.0000000001,80466.26868462532,94617871.35819037
2016,2016-12-31,1203.73,0.01132246062455966,81377.34484341223,1000000,830.7510820532843,1000000.0,80546.59376135893,96956351.30836059
2016,2017-01-31,1151.45,0.05140117289046797,84686.78315302484,1000000,868.4701897607364,1000000.0,83818.3129632641,96512596.46155046
2016,2017-02-28,1129.17,0.04375041328690732,87485.39879641826,1000000,885.6062417527918,1000000.0,86599.79255466547,97785887.75895162
2016,2017-03-31,1117.48,0.020268695333214293,88355.05736587555,1000000,894.8706017109926,1000000.0,87460.18676416455,97735009.50521861
2016,2017-04-30,1136.99,0.027269995024387983,89845.22562205537,1000000,879.515211215578,1000000.0,88965.71041083979,101153123.08002074
2016,2017-05-31,1119.58,0.038973193331456546,92432.98824255183,1000000,893.192089890852,1000000.0,91539.79615266097,102486124.97659616
2016,2017-06-30,1143.75,-0.023179297078977146,89417.96802308943,1000000,874.3169398907104,1000000.0,88543.65108319873,101271800.92640854
2016,2017-07-31,1121.86,0.04061316144229665,92139.68867933106,1000000,891.3768206371562,1000000.0,91248.3118586939,102367831.14179432
2016,2017-08-31,1122.36,0.02073606176984888,93140.4424897902,1000000,890.9797213015432,1000000.0,92249.46276848867,103537107.03284092
2016,2017-09-30,1142.57,-0.0029525509453421916,91977.09152998426,1000000,875.2198989996238,1000000.0,91101.87163098463,104090265.46941411
2016,2017-10-31,1115.68,0.04606394907861766,95298.38360676107,1000000,896.3143553707156,1000000.0,94402.06925139035,105322500.6223912
2016,2017-11-30,1084.79,0.01971742451856251,96263.43492625075,1000000,921.8374063182736,1000000.0,95341.59751993247,103425611.57364754
2016,2017-12-31,1067.42,0.006031342118830718,95916.63531273104,1000000,936.8383579097261,1000000.0,94979.79695482132,101383334.86551538
2016,2018-01-31,1068.33,0.08757041950037237,103297.2176182152,1000000,936.0403620604121,1000000.0,102361.17725615478,109355516.49806783
2016,2018-02-28,1082.12,-0.012927944975533512,101037.85758895638,1000000,924.1119284367724,1000000.0,100113.7456605196,108335086.45416147
2016,2018-03-31,1060.99,-0.040788054690701014,96030.3007272274,1000000,942.515952082489,1000000.0,95087.78477514492,100887188.768581
2016,2018-04-30,1069.07,0.005057760051864868,95568.71597440097,1000000,935.3924438998382,1000000.0,94633.32353050113,101169647.18675284
2016,2018-05-31,1080.75,0.05672956076705438,100001.83040831302,1000000,925.2833680314596,1000000.0,99076.54704028156,107076978.21378429
2016,2018-06-30,1111.79,0.011450738088775392,100211.04663118006,1000000,899.4504357837361,999999.9999999999,99311.59619539631,110413639.53407966
2016,2018-07-31,1112.75,0.0279637756877833,102088.72339460009,1000000,898.6744551786115,1000000.0,101190.04893942148,112599226.95734125
2016,2018-08-31,1116.5,0.057806579872749175,107039.49958576554,1000000,895.6560680698611,1000000.0,106143.84351769568,118509601.28750724
2016,2018-09-30,1109.76,-0.002816327369755789,105844.90770606573,1000000,901.0957324106113,1000000.0,104943.81197365512,116462444.7758835
2016,2018-10-31,1140.78,-0.0859571877230193,95923.13702746641,1000000,876.5932081558233,1000000.0,95046.54381931058,108427196.25819312
2016,2018-11-30,1118.61,-0.002649802258140821,94794.68927286968,1000000,893.966619286436,1000000.0,93900.72265358325,105038287.36752474
2016,2018-12-31,1112.85,-0.08660726992768986,85768.23742031922,1000000,898.593700858157,1000000.0,84869.64371946106,94447183.01320224
2016,2019-01-31,1111.82,0.09010760773386628,92517.04428424725,1000000,899.4261661060244,1000000.0,91617.61811814122,101862300.17611177
2016,2019-02-28,1124.65,0.02991210690257895,94358.09410545071,1000000,889.1655181612057,1000000.0,93468.92858728951,105119830.53569517
2016,2019-03-31,1136.3,0.039245560124952616,97137.16904397689,1000000,880.0492827598346,1000000.0,96257.11976121705,109376965.18467093
2016,2019-04-30,1165.1,0.05499281679360846,101550.5699133261,1000000,858.2954252853833,1000000.0,100692.27448804071,117316569.00601622
2016,2019-05-31,1190.5,-0.08225182696459188,92410.1509501792,1000000,839.9832003359933,1000000.0,91570.16774984321,109014284.70618834
2016,2019-06-30,1154.58,0.07590057844348852,98520.39645022359,1000000,866.1158170070503,1000000.0,97654.28063321653,112749679.33349913
2016,2019-07-31,1182.74,0.02334801585634061,99934.3143258804,1000000,845.4943605526151,1000000.0,99088.81996532778,117196310.92579179
2016,2019-08-31,1211.32,-0.018995236552360018,97206.60439039217,1000000,825.5456856982465,999999.9999999999,96381.05870469392,116748304.03016983
2016,2019-09-30,1195.85,0.009178674766319839,97265.70909617789,1000000,836.225279090187,1000000.0,96429.4838170877,115315198.22266433
2016,2019-10-31,1169.1,0.04380064073382095,100653.15699390776,1000000,855.3588230262595,999999.9999999999,99797.7981708815,116673605.84157756
2016,2019-11-30,1181.33,0.04069413918764386,103858.98366026775,1000000,846.503517222114,999999.9999999999,103012.48014304564,121691733.1673841
2016,2019-12-31,1155.46,0.03886371548585754,107015.92786281752,1000000,865.4561819535077,1000000.0,106150.47168086402,122652624.00837114
2016,2020-01-31,1191.3,0.030384364945182263,109375.78635151863,1000000,839.4191219675985,1000000.0,108536.36722955103,129299374.28056414
2016,2020-02-29,1214.92,-0.06057441113467121,101961.84069792455,1000000,823.0994633391499,1000000.0000000001,101138.7412345854,122875479.5007225
2016,2020-03-31,1218.92,-0.07285837968179976,93769.93642517668,1000000,820.3983854559774,1000000.0,92949.5380397207,113298050.90737636
2016,2020-04-30,1203.95,0.14973761264264196,106867.57996202492,1000000,830.5992773786287,1000000.0000000001,106036.98068464629,127663222.8952799
2016,2020-05-31,1236.61,0.06600868669970228,113036.34252124149,1000000,808.6623915381568,1000000.0,112227.68012970334,138781871.52519244
2016,2020-06-30,1200.5,0.06286685850405482,119283.08181665573,1000000,832.9862557267805,1000000.0,118450.09556092895,142199339.7208952
2016,2020-07-31,1192.68,0.07346508184472245,127152.0415258278,1000000,838.4478653117349,1000000.0,126313.59366051605,150651696.88702428
2016,2020-08-31,1187.48,0.10944759017979289,140138.3120936091,1000000,842.1194462222521,1000000.0,139296.19264738684,165411442.84491894
2016,2020-09-30,1165.97,-0.05778661348110148,131246.73740348325,1000000,857.6549996998207,999999.9999999999,130389.08240378342,152029758.41033936
2016,2020-10-31,1133.99,-0.030448833793196517,126418.88690522322,1000000,881.8419915519537,1000000.0,125537.04491367127,142357753.5616541
2016,2020-11-30,1105.79,0.11225772009212731,139629.547362783,1000000,904.33084039465,999999.9999999999,138725.21652238833,153400957.1782918
2016,2020-12-31,1086.11,0.0490243909893906,145526.13577726978,1000000,920.7170544419995,1000000.0,144605.41872282777,157057391.32905045
2016,2021-01-31,1118.35,0.0026134537003648095,144983.33828948176,1000000,894.1744534358654,1000000.0,144089.1638360459,161142116.37604192
2016,2021-02-28,1123.36,-0.0013349867849135055,143896.80670647553,1000000,890.1865831078195,1000000.0,143006.6201233677,160647916.78178632
2016,2021-03-31,1126.72,0.01716760806931461,145461.70172896303,1000000,887.5319511502414,1000000.0,144574.1697778128,162894608.57205722
2016,2021-04-30,1115.58,0.05909848896486225,153118.28475503097,1000000,896.3947005145307,1000000.0,152221.89005451644,169815696.10701743
2016,2021-05-31,1114.48,-0.012012518294812202,150393.32181536566,1000000,897.2794487115067,1000000.0,149496.04236665415,166610349.29678872
2016,2021-06-30,1130.42,0.06262156475708824,158857.718464646,1000000,884.6269528139983,1000000.0,157973.091511832,178575942.10680515
2016,2021-07-31,1151.86,0.028609038873137926,162492.54982780377,1000000,868.1610612400814,1000000.0,161624.3887665637,186168668.44465405
2016,2021-08-31,1158.32,0.042186752152270524,168442.79679722094,1000000,863.319290006216,1000000.0,167579.47750721473,194110660.38615695
2016,2021-09-30,1183.7,-0.0568315074990563,158055.68317457553,1000000,844.8086508405846,1000000.0,157210.87452373494,186090512.17374504
2016,2021-10-31,1174.94,0.078639945721801,169573.92916315832,1000000,851.1072905850511,1000000.0,168722.82187257326,198239192.33096123
2016,2021-11-30,1187.45,0.019968690951313928,172091.99575898025,1000000,842.1407217145985,1000000.0,171249.85503726566,203350640.36400113
2016,2021-12-31,1188.59,0.011523276018974293,173223.2143850694,1000000,841.3330080179036,1000000.0,172381.8813770515,204891380.3859496
2016,2022-01-31,1206.78,-0.08747018465995338,157303.60638097062,1000000,828.6514526259965,1000000.0,156474.95492834464,188830846.10842773
2016,2022-02-28,1202.28,-0.04475960374021648,149471.1979504837,1000000,831.7530026283395,1000000.0,148639.44494785537,178706231.87190756
2016,2022-03-31,1211.55,0.04667878917918311,155577.7542622871,1000000,825.388964549544,1000000.0,154752.36529773756,187490228.17647395
2016,2022-04-30,1255.87,-0.13595744651430341,133712.62886980845,1000000,796.2607594735125,1000000.0000000001,132916.36811033494,166925679.21872634
2016,2022-05-31,1236.93,-0.015865909539190093,130807.52903761867,1000000,808.4531865182346,1000000.0,129999.07585110044,160799756.89250168
2016,2022-06-30,1298.95,-0.08907890954963249,118418.89993182445,1000000,769.852573232226,999999.9999999999,117649.04735859222,152820230.06644335
2016,2022-07-31,1299.08,0.1255172826230304,132416.03608623092,1000000,769.7755334544447,1000000.0,131646.26055277648,171019024.15890086
2016,2022-08-31,1338.66,-0.05132183071700558,124889.93345416008,1000000,747.0156723888067,1000000.0,124142.91778177128,166185158.31774595
2016,2022-09-30,1431.67,-0.10535532130862013,111063.80079068315,1000000,698.4849860652245,1000000.0,110365.31580461793,158006711.67799735
2016,2022-10-31,1424.6,0.039998425548535055,114779.7546719695,1000000,701.9514249613927,1000000.0,114077.80324700811,162515238.50568774
2016,2022-11-30,1316.84,0.055441682529089986,120402.46859824473,1000000,759.3937000698643,1000000.0,119643.07489817486,157550786.74891257
2016,2022-12-31,1260.18,-0.09013688161382805,108858.8212201637,1000000,793.5374311606278,1000000.0,108065.28378900308,136181709.32522592
2016,2023-01-31,1231.95,0.10642952690165464,119566.62081715972,1000000,811.7212549210601,1000000.0,118754.89956223866,146300098.51569992
2016,2023-02-28,1323.45,-0.0035981142798977572,118327.60586231595,1000000,755.600891609052,1000000.0,117572.0049707069,155600669.97848204
