시작연도,매수기간(개월),매수전략,경과개월,날짜,월봉종가(달러),원달러환율,한국CD91일물금리(%),매수신호,월초대기자금(원),대기자금이자(원),인출전대기자금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2004,6,6개월,114,2013-06-30,64.08436584472656,1141.45,2.69,매수완료,0.0,0.0,0.0,100.10580153478341,1000000.0,1000000.0,13.67070829705066,0.0,0.0,86.43509323773274,6322649.226330166,6322649.226330166
2004,6,6개월,115,2013-07-31,68.13069152832031,1122.66,2.68,매수완료,0.0,0.0,0.0,86.43509323773274,1000000.0,1000000.0,13.074014243817151,0.0,0.0,73.3610789939156,5611213.023468205,5611213.023468205
2004,6,6개월,116,2013-08-31,67.86090850830078,1109.42,2.66,매수완료,0.0,0.0,0.0,73.3610789939156,1000000.0,1000000.0,13.282638087630382,0.0,0.0,60.078440906285216,4523080.468648317,4523080.468648317
2004,6,6개월,117,2013-09-30,71.14006042480469,1073.33,2.66,매수완료,0.0,0.0,0.0,60.078440906285216,1000000.0,1000000.0,13.096417215363566,0.0,0.0,46.98202369092165,3587395.1568835536,3587395.1568835536
2004,6,6개월,118,2013-10-31,74.66643524169922,1060.83,2.66,매수완료,0.0,0.0,0.0,46.98202369092165,1000000.0,1000000.0,12.624924496256153,0.0,0.0,34.357099194665494,2721370.666799147,2721370.666799147
2004,6,6개월,119,2013-11-30,77.31793212890625,1057.76,2.65,매수완료,0.0,0.0,0.0,34.357099194665494,1000000.0,1000000.0,12.227358055305817,0.0,0.0,22.129741139359677,1809854.6750053596,1809854.6750053596
2004,6,6개월,120,2013-12-31,79.58114624023438,1055.25,2.65,매수완료,0.0,0.0,0.0,22.129741139359677,1000000.0,1000000.0,11.907879987388378,0.0,0.0,10.221861151971298,858411.502534226,858411.502534226
2004,12,12개월,0,2003-12-31,30.734472274780273,1192.0,4.34,분할매수,100000000.0,0.0,100000000.0,0.0,0.0,0.0,0.0,8333333.333333333,91666666.66666667,227.46612961613582,8333333.333333333,100000000.0
2004,12,12개월,1,2004-01-31,31.248689651489258,1174.0,4.26,분할매수,91666666.66666667,331527.7777777778,91998194.44444445,227.46612961613582,1000000.0,1000000.0,0.0,8333333.333333333,82664861.11111112,454.619322781528,16678147.041297803,99343008.15240893
2004,12,12개월,2,2004-02-29,30.827199935913086,1179.0,4.08,분할매수,82664861.11111112,293460.25694444444,82958321.36805557,454.619322781528,1000000.0,1000000.0,0.0,8333333.333333333,73624988.03472224,683.9018023392955,24856594.78715159,98481582.82187383
2004,12,12개월,3,2004-03-31,30.211856842041016,1146.7,3.93,분할매수,73624988.03472224,250324.95931805563,73875312.9940403,683.9018023392955,1000000.0,1000000.0,0.0,8333333.333333333,64541979.66070696,924.4441378123299,32026383.768522505,96568363.42922947
2004,12,12개월,4,2004-04-30,29.309879302978516,1173.6,3.91,분할매수,64541979.66070696,211374.9833888153,64753354.64409578,924.4441378123299,1000000.0,1000000.0,0.0,8333333.333333333,55420021.31076244,1166.7057611970486,40132431.518200934,95552452.82896337
2004,12,12개월,5,2004-05-31,30.81035041809082,1165.0,3.9,분할매수,55420021.31076244,180576.90277090098,55600598.21353334,1166.7057611970486,1000000.0,1000000.0,0.0,8333333.333333333,46267264.880200006,1398.870463173423,50211137.87127206,96478402.75147206
2004,12,12개월,6,2004-06-30,31.813478469848633,1156.0,3.91,분할매수,46267264.880200006,150368.61086065002,46417633.49106066,1398.870463173423,1000000.0,1000000.0,0.0,8333333.333333333,37084300.15772732,1625.465171014536,59778726.612123094,96863026.76985042
2004,12,12개월,7,2004-07-31,29.41103172302246,1170.0,3.91,분할매수,37084300.15772732,120833.01134726153,37205133.16907459,1625.465171014536,1000000.0,1000000.0,0.0,8333333.333333333,27871799.835741255,1867.6364484312253,64267064.353304006,92138864.18904527
2004,12,12개월,8,2004-08-31,28.677644729614258,1152.0,3.7,분할매수,27871799.835741255,90815.61446479027,27962615.450206045,1867.6364484312253,1000000.0,1000000.0,0.0,8333333.333333333,18629282.116872713,2119.881580990045,70033778.8974553,88663061.01432802
2004,12,12개월,9,2004-09-30,29.62177085876465,1152.0,3.52,분할매수,18629282.116872713,57440.286527024204,18686722.403399736,2119.881580990045,1000000.0,1000000.0,0.0,8333333.333333333,9353389.070066404,2364.0869774461426,80672766.0319862,90026155.10205261
2004,12,12개월,10,2004-10-31,31.105398178100586,1120.0,3.52,분할매수,9353389.070066404,27436.607938861453,9380825.678005265,2364.0869774461426,1000000.0,1000000.0,0.0,8333333.333333333,47492.34467193205,2603.2890653883755,90693504.10579285,90740996.45046479
2004,12,12개월,11,2004-11-30,32.97675704956055,1048.0,3.42,분할매수,47492.34467193205,139.31087770433402,47631.65554963638,2603.2890653883755,1000000.0,1000000.0,27.557240359059946,0.0,0.0,2575.7318250293156,89016368.18451597,89016368.18451597
2004,12,12개월,12,2004-12-31,33.97343826293945,1035.1,3.39,분할매수,0.0,0.0,0.0,2575.7318250293156,1000000.0,1000000.0,28.436634094866502,0.0,0.0,2547.2951909344492,89577943.10101904,89577943.10101904
2004,12,12개월,13,2005-01-31,31.828832626342773,1026.85,3.47,분할매수,0.0,0.0,0.0,2547.2951909344492,1000000.0,1000000.0,30.59653752630203,0.0,0.0,2516.698653408147,82254361.3389159,82254361.3389159
2004,12,12개월,14,2005-02-28,31.675643920898438,1000.85,3.59,분할매수,0.0,0.0,0.0,2516.698653408147,1000000.0,1000000.0,31.543185811202825,0.0,0.0,2485.155467596944,78785810.7444024,78785810.7444024
2004,12,12개월,15,2005-03-31,31.12244987487793,1015.4,3.55,분할매수,0.0,0.0,0.0,2485.155467596944,1000000.0,1000000.0,31.643831609888462,0.0,0.0,2453.511635987056,77535226.01922682,77535226.01922682
2004,12,12개월,16,2005-04-30,29.769330978393555,997.0,3.52,분할매수,0.0,0.0,0.0,2453.511635987056,1000000.0,1000000.0,33.69269627890607,0.0,0.0,2419.8189397081496,71820281.7511854,71820281.7511854
2004,12,12개월,17,2005-05-31,32.40753936767578,1005.0,3.51,분할매수,0.0,0.0,0.0,2419.8189397081496,1000000.0,1000000.0,30.703499711377567,0.0,0.0,2389.1154399967722,77812479.43899553,77812479.43899553
2004,12,12개월,18,2005-06-30,31.330123901367188,1034.5,3.51,분할매수,0.0,0.0,0.0,2389.1154399967722,1000000.0,1000000.0,30.85370995873677,0.0,0.0,2358.2617300380357,76433652.00463527,76433652.00463527
2004,12,12개월,19,2005-07-31,33.7152214050293,1026.5,3.51,분할매수,0.0,0.0,0.0,2358.2617300380357,1000000.0,1000000.0,28.894489794259872,0.0,0.0,2329.367240243776,80616313.24275966,80616313.24275966
2004,12,12개월,20,2005-08-31,33.204132080078125,1039.0,3.5,분할매수,0.0,0.0,0.0,2329.367240243776,1000000.0,1000000.0,28.986269096939466,0.0,0.0,2300.3809711468366,79361057.59087582,79361057.59087582
2004,12,12개월,21,2005-09-30,33.61299514770508,1042.4,3.7,분할매수,0.0,0.0,0.0,2300.3809711468366,1000000.0,1000000.0,28.540290183635605,0.0,0.0,2271.840680963201,79601176.66448347,79601176.66448347
2004,12,12개월,22,2005-10-31,33.11040496826172,1043.5,3.93,분할매수,0.0,0.0,0.0,2271.840680963201,1000000.0,1000000.0,28.942967305597445,0.0,0.0,2242.8977136576036,77493703.0462608,77493703.0462608
2004,12,12개월,23,2005-11-30,35.12925720214844,1037.4,3.96,분할매수,0.0,0.0,0.0,2242.8977136576036,1000000.0,1000000.0,27.440043119113597,0.0,0.0,2215.45767053849,80738126.4279171,80738126.4279171
2004,12,12개월,24,2005-12-31,34.50529479980469,1010.0,4.04,분할매수,0.0,0.0,0.0,2215.45767053849,1000000.0,1000000.0,28.694118269251664,0.0,0.0,2186.7635522692385,76209470.23880336,76209470.23880336
2004,12,12개월,25,2006-01-31,35.86294937133789,958.9,4.15,분할매수,0.0,0.0,0.0,2186.7635522692385,1000000.0,1000000.0,29.079081072387215,0.0,0.0,2157.6844711968515,74200572.77001563,74200572.77001563
2004,12,12개월,26,2006-02-28,35.094459533691406,970.9,4.25,분할매수,0.0,0.0,0.0,2157.6844711968515,1000000.0,1000000.0,29.34856967271587,0.0,0.0,2128.335901524136,72519237.74339028,72519237.74339028
2004,12,12개월,27,2006-03-31,35.82829666137695,971.4,4.27,분할매수,0.0,0.0,0.0,2128.335901524136,1000000.0,1000000.0,28.73265374970379,0.0,0.0,2099.603247774432,73073767.08272474,73073767.08272474
2004,12,12개월,28,2006-04-30,35.75993728637695,942.8,4.33,분할매수,0.0,0.0,0.0,2099.603247774432,1000000.0,1000000.0,29.660855810875894,0.0,0.0,2069.942391963556,69787008.34399255,69787008.34399255
2004,12,12개월,29,2006-05-31,33.17085266113281,945.3,4.36,분할매수,0.0,0.0,0.0,2069.942391963556,1000000.0,1000000.0,31.89140896608564,0.0,0.0,2038.0509829974703,63905956.151539125,63905956.151539125
2004,12,12개월,30,2006-06-30,33.15043640136719,948.5,4.47,분할매수,0.0,0.0,0.0,2038.0509829974703,1000000.0,1000000.0,31.803389991113526,0.0,0.0,2006.2475930063567,63082822.10062954,63082822.10062954
2004,12,12개월,31,2006-07-31,31.722505569458008,954.9,4.63,분할매수,0.0,0.0,0.0,2006.2475930063567,1000000.0,1000000.0,33.012211918596186,0.0,0.0,1973.2353810877605,59772892.10288308,59772892.10288308
2004,12,12개월,32,2006-08-31,33.23592758178711,961.1,4.68,분할매수,0.0,0.0,0.0,1973.2353810877605,1000000.0,1000000.0,31.305714389697492,0.0,0.0,1941.929666698063,62031156.4375972,62031156.4375972
2004,12,12개월,33,2006-09-30,34.7779426574707,946.0,4.64,분할매수,0.0,0.0,0.0,1941.929666698063,1000000.0,1000000.0,30.395197980586012,0.0,0.0,1911.534468717477,62889357.38923004,62889357.38923004
2004,12,12개월,34,2006-10-31,36.42913818359375,942.2,4.57,분할매수,0.0,0.0,0.0,1911.534468717477,1000000.0,1000000.0,29.134529098885356,0.0,0.0,1882.3999396185916,64610618.322662696,64610618.322662696
2004,12,12개월,35,2006-11-30,37.6782341003418,929.0,4.6,분할매수,0.0,0.0,0.0,1882.3999396185916,1000000.0,1000000.0,28.5689149320057,0.0,0.0,1853.8310246865858,64889794.69814384,64889794.69814384
2004,12,12개월,36,2006-12-31,36.970340728759766,930.0,4.76,분할매수,0.0,0.0,0.0,1853.8310246865858,1000000.0,1000000.0,29.084633682259625,0.0,0.0,1824.7463910043261,62739191.11167431,62739191.11167431
2004,12,12개월,37,2007-01-31,37.74983215332031,941.0,4.92,분할매수,0.0,0.0,0.0,1824.7463910043261,1000000.0,1000000.0,28.151098839178555,0.0,0.0,1796.5952921651476,63819721.65380568,63819721.65380568
2004,12,12개월,38,2007-02-28,37.115962982177734,942.3,4.95,분할매수,0.0,0.0,0.0,1796.5952921651476,1000000.0,1000000.0,28.59236478474984,0.0,0.0,1768.0029273803978,61834791.93450232,61834791.93450232
2004,12,12개월,39,2007-03-31,37.31077575683594,941.1,4.94,분할매수,0.0,0.0,0.0,1768.0029273803978,1000000.0,1000000.0,28.47934178760802,0.0,0.0,1739.5235855927897,61080189.23210135,61080189.23210135
2004,12,12개월,40,2007-04-30,39.39359664916992,931.0,4.95,분할매수,0.0,0.0,0.0,1739.5235855927897,1000000.0,1000000.0,27.2662043436792,0.0,0.0,1712.2573812491105,62797790.24857352,62797790.24857352
2004,12,12개월,41,2007-05-31,40.636436462402344,927.4,5.04,분할매수,0.0,0.0,0.0,1712.2573812491105,1000000.0,1000000.0,26.53489003318586,0.0,0.0,1685.7224912159247,63528527.50125122,63528527.50125122
2004,12,12개월,42,2007-06-30,40.8311882019043,922.6,5.03,분할매수,0.0,0.0,0.0,1685.7224912159247,1000000.0,1000000.0,26.545721362189294,0.0,0.0,1659.1767698537353,62502606.24738581,62502606.24738581
2004,12,12개월,43,2007-07-31,40.771148681640625,919.0,5.05,분할매수,0.0,0.0,0.0,1659.1767698537353,1000000.0,1000000.0,26.68895326753613,0.0,0.0,1632.4878165861992,61167172.80823157,61167172.80823157
2004,12,12개월,44,2007-08-31,41.920597076416016,938.1,5.21,분할매수,0.0,0.0,0.0,1632.4878165861992,1000000.0,1000000.0,25.428655862989466,0.0,0.0,1607.0591607232097,63198745.910208695,63198745.910208695
2004,12,12개월,45,2007-09-30,44.1223258972168,913.6,5.34,분할매수,0.0,0.0,0.0,1607.0591607232097,1000000.0,1000000.0,24.80764343080997,0.0,0.0,1582.2515172923997,63780806.980130754,63780806.980130754
2004,12,12개월,46,2007-10-31,47.22917175292969,903.2,5.34,분할매수,0.0,0.0,0.0,1582.2515172923997,1000000.0,1000000.0,23.442598072473178,0.0,0.0,1558.8089192199266,66494716.77161563,66494716.77161563
2004,12,12개월,47,2007-11-30,44.0365104675293,920.9,5.43,분할매수,0.0,0.0,0.0,1558.8089192199266,1000000.0,1000000.0,24.65895281830543,0.0,0.0,1534.1499664016212,62214724.91981711,62214724.91981711
2004,12,12개월,48,2007-12-31,44.00507736206055,935.8,5.73,분할매수,0.0,0.0,0.0,1534.1499664016212,1000000.0,1000000.0,24.283661493376847,0.0,0.0,1509.8663049082443,62176221.04969824,62176221.04969824
2004,12,12개월,49,2008-01-31,38.77293395996094,943.4,5.81,분할매수,0.0,0.0,0.0,1509.8663049082443,1000000.0,1000000.0,27.338549130988383,0.0,0.0,1482.5277557772558,54228472.3550601,54228472.3550601
2004,12,12개월,50,2008-02-29,36.89999008178711,942.8,5.28,분할매수,0.0,0.0,0.0,1482.5277557772558,1000000.0,1000000.0,28.744461483763683,0.0,0.0,1453.7832942934922,50576118.64166118,50576118.64166118
2004,12,12개월,51,2008-03-31,37.59088897705078,988.6,5.25,분할매수,0.0,0.0,0.0,1453.7832942934922,1000000.0,1000000.0,26.908952838170514,0.0,0.0,1426.8743414553217,53026007.73937556,53026007.73937556
2004,12,12개월,52,2008-04-30,40.59164047241211,1005.0,5.38,분할매수,0.0,0.0,0.0,1426.8743414553217,1000000.0,1000000.0,24.513049091922113,0.0,0.0,1402.3612923633996,57208766.119002536,57208766.119002536
2004,12,12개월,53,2008-05-31,42.999114990234375,1028.5,5.36,분할매수,0.0,0.0,0.0,1402.3612923633996,1000000.0,1000000.0,22.61185474547644,0.0,0.0,1379.7494376179231,61018852.860530846,61018852.860530846
2004,12,12개월,54,2008-06-30,38.86473083496094,1046.8,5.36,분할매수,0.0,0.0,0.0,1379.7494376179231,1000000.0,1000000.0,24.57992886934944,0.0,0.0,1355.1695087485737,55133174.5487041,55133174.5487041
2004,12,12개월,55,2008-07-31,39.114227294921875,1011.5,5.52,분할매수,0.0,0.0,0.0,1355.1695087485737,1000000.0,1000000.0,25.275476847897888,0.0,0.0,1329.8940319006758,52615981.88250523,52615981.88250523
2004,12,12개월,56,2008-08-31,39.68210220336914,1089.0,5.77,분할매수,0.0,0.0,0.0,1329.8940319006758,1000000.0,1000000.0,23.140750982401542,0.0,0.0,1306.7532809182742,56469787.08305774,56469787.08305774
2004,12,12개월,57,2008-09-30,33.501102447509766,1206.3,5.79,분할매수,0.0,0.0,0.0,1306.7532809182742,1000000.0,1000000.0,24.744892602445873,0.0,0.0,1282.0083883158284,51809010.001082405,51809010.001082405
2004,12,12개월,58,2008-10-31,28.317955017089844,1277.5,6.03,분할매수,0.0,0.0,0.0,1282.0083883158284,1000000.0,1000000.0,27.642492704654693,0.0,0.0,1254.3658956111738,45378175.876300484,45378175.876300484
2004,12,12개월,59,2008-11-30,25.0720157623291,1468.0,5.62,분할매수,0.0,0.0,0.0,1254.3658956111738,1000000.0,1000000.0,27.169690564140858,0.0,0.0,1227.196205047033,45167838.85152939,45167838.85152939
2004,12,12개월,60,2008-12-31,25.64301109313965,1262.0,4.68,분할매수,0.0,0.0,0.0,1227.196205047033,1000000.0,1000000.0,30.90093530994705,0.0,0.0,1196.2952697370858,38713885.445143685,38713885.445143685
2004,12,12개월,61,2009-01-31,25.056692123413086,1380.0,3.22,분할매수,0.0,0.0,0.0,1196.2952697370858,1000000.0,1000000.0,28.91992596589857,0.0,0.0,1167.3753437711873,40365779.12224665,40365779.12224665
2004,12,12개월,62,2009-02-28,23.73746109008789,1532.8,2.7,분할매수,0.0,0.0,0.0,1167.3753437711873,1000000.0,1000000.0,27.484019145817307,0.0,0.0,1139.89132462537,41474695.47949453,41474695.47949453
2004,12,12개월,63,2009-03-31,26.186342239379883,1372.3,2.45,분할매수,0.0,0.0,0.0,1139.89132462537,1000000.0,1000000.0,27.82762210811162,0.0,0.0,1112.0637025172584,39962584.5929932,39962584.5929932
2004,12,12개월,64,2009-04-30,29.60645866394043,1277.0,2.42,분할매수,0.0,0.0,0.0,1112.0637025172584,1000000.0,1000000.0,26.449815062063,0.0,0.0,1085.6138874551955,41044290.28739384,41044290.28739384
2004,12,12개월,65,2009-05-31,30.556495666503906,1249.0,2.41,분할매수,0.0,0.0,0.0,1085.6138874551955,1000000.0,1000000.0,26.20197424299514,0.0,0.0,1059.4119132122003,40432522.5033539,40432522.5033539
2004,12,12개월,66,2009-06-30,31.458805084228516,1273.5,2.41,분할매수,0.0,0.0,0.0,1059.4119132122003,1000000.0,1000000.0,24.960818831221637,0.0,0.0,1034.4510943809787,41442995.17478411,41442995.17478411
2004,12,12개월,67,2009-07-31,34.113525390625,1222.2,2.41,분할매수,0.0,0.0,0.0,1034.4510943809787,1000000.0,1000000.0,23.984524763019923,0.0,0.0,1010.4665696179587,42129939.18378267,42129939.18378267
2004,12,12개월,68,2009-08-31,34.61504364013672,1248.0,2.48,분할매수,0.0,0.0,0.0,1010.4665696179587,1000000.0,1000000.0,23.148376168821333,0.0,0.0,987.3181934491374,42651725.816472664,42651725.816472664
2004,12,12개월,69,2009-09-30,36.57012176513672,1175.0,2.64,분할매수,0.0,0.0,0.0,987.3181934491374,1000000.0,1000000.0,23.27210817762647,0.0,0.0,964.046085271511,41424957.20255948,41424957.20255948
2004,12,12개월,70,2009-10-31,35.45353698730469,1182.0,2.79,분할매수,0.0,0.0,0.0,964.046085271511,1000000.0,1000000.0,23.862885357989228,0.0,0.0,940.1831999135218,39399393.06621825,39399393.06621825
2004,12,12개월,71,2009-11-30,37.7039909362793,1164.4,2.79,분할매수,0.0,0.0,0.0,940.1831999135218,1000000.0,1000000.0,22.777732109761846,0.0,0.0,917.40546780376,40276418.36258966,40276418.36258966
2004,12,12개월,72,2009-12-31,39.665672302246094,1163.65,2.82,분할매수,0.0,0.0,0.0,917.40546780376,1000000.0,1000000.0,21.665205187221105,0.0,0.0,895.7402626165389,41344647.09085137,41344647.09085137
2004,12,12개월,73,2010-01-31,37.09931182861328,1158.7,2.88,분할매수,0.0,0.0,0.0,895.7402626165389,1000000.0,1000000.0,23.262861726441194,0.0,0.0,872.4774008900977,37505162.139979385,37505162.139979385
2004,12,12개월,74,2010-02-28,38.80732345581055,1159.0,2.88,분할매수,0.0,0.0,0.0,872.4774008900977,1000000.0,1000000.0,22.23324601634703,0.0,0.0,850.2441548737506,38242016.22419899,38242016.22419899
2004,12,12개월,75,2010-03-31,41.79972839355469,1131.2,2.83,분할매수,0.0,0.0,0.0,850.2441548737506,1000000.0,1000000.0,21.14886883480791,0.0,0.0,829.0952860389427,39202819.42807148,39202819.42807148
2004,12,12개월,76,2010-04-30,42.73711395263672,1108.0,2.51,분할매수,0.0,0.0,0.0,829.0952860389427,1000000.0,1000000.0,21.118110053301617,0.0,0.0,807.9771759856411,38259918.80648057,38259918.80648057
2004,12,12개월,77,2010-05-31,39.57780838012695,1194.5,2.45,분할매수,0.0,0.0,0.0,807.9771759856411,1000000.0,1000000.0,21.15251951620124,0.0,0.0,786.8246564694399,37197680.20385426,37197680.20385426
2004,12,12개월,78,2010-06-30,37.2127685546875,1220.85,2.45,분할매수,0.0,0.0,0.0,786.8246564694399,1000000.0,1000000.0,22.01130089287253,0.0,0.0,764.8133555765673,34746395.013128065,34746395.013128065
2004,12,12개월,79,2010-07-31,39.913761138916016,1182.0,2.58,분할매수,0.0,0.0,0.0,764.8133555765673,1000000.0,1000000.0,21.196290816061616,0.0,0.0,743.6170647605057,35082414.71177709,35082414.71177709
2004,12,12개월,80,2010-08-31,37.86622619628906,1198.0,2.63,분할매수,0.0,0.0,0.0,743.6170647605057,1000000.0,1000000.0,22.044038309349837,0.0,0.0,721.5730264511559,32733250.42921493,32733250.42921493
2004,12,12개월,81,2010-09-30,42.85429382324219,1140.1,2.66,분할매수,0.0,0.0,0.0,721.5730264511559,1000000.0,1000000.0,20.467401611380872,0.0,0.0,701.105624839775,34254745.08937794,34254745.08937794
2004,12,12개월,82,2010-10-31,45.57033157348633,1124.0,2.66,분할매수,0.0,0.0,0.0,701.105624839775,1000000.0,1000000.0,19.523222337493884,0.0,0.0,681.5824025022812,34911368.15019099,34911368.15019099
2004,12,12개월,83,2010-11-30,45.491737365722656,1157.2,2.73,분할매수,0.0,0.0,0.0,681.5824025022812,1000000.0,1000000.0,18.995864009393088,0.0,0.0,662.586538492888,34880568.64195552,34880568.64195552
2004,12,12개월,84,2010-12-31,47.65583801269531,1130.6,2.8,분할매수,0.0,0.0,0.0,662.586538492888,1000000.0,1000000.0,18.559869062262504,0.0,0.0,644.0266694306256,34699957.59507351,34699957.59507351
2004,12,12개월,85,2011-01-31,49.00344467163086,1119.1,2.93,분할매수,0.0,0.0,0.0,644.0266694306256,1000000.0,1000000.0,18.234946549990486,0.0,0.0,625.7917228806351,34318264.72126191,34318264.72126191
2004,12,12개월,86,2011-02-28,50.55228042602539,1123.7,3.13,분할매수,0.0,0.0,0.0,625.7917228806351,1000000.0,1000000.0,17.603898977398966,0.0,0.0,608.1878239032361,34548472.738003515,34548472.738003515
2004,12,12개월,87,2011-03-31,50.32567596435547,1097.25,3.35,분할매수,0.0,0.0,0.0,608.1878239032361,1000000.0,1000000.0,18.109430523446246,0.0,0.0,590.0783933797899,32584039.162126966,32584039.162126966
2004,12,12개월,88,2011-04-30,51.771568298339844,1068.4,3.4,분할매수,0.0,0.0,0.0,590.0783933797899,1000000.0,1000000.0,18.079016433806792,0.0,0.0,571.999376945983,31638854.859182213,31638854.859182213
2004,12,12개월,89,2011-05-31,51.14063262939453,1078.0,3.46,분할매수,0.0,0.0,0.0,571.999376945983,1000000.0,1000000.0,18.1390752732584,0.0,0.0,553.8603016727246,30534097.980686773,30534097.980686773
2004,12,12개월,90,2011-06-30,50.10477828979492,1066.3,3.53,분할매수,0.0,0.0,0.0,553.8603016727246,1000000.0,1000000.0,18.717224353688295,0.0,0.0,535.1430773190364,28590942.07595928,28590942.07595928
2004,12,12개월,91,2011-07-31,50.939144134521484,1054.0,3.59,분할매수,0.0,0.0,0.0,535.1430773190364,1000000.0,1000000.0,18.625491643715705,0.0,0.0,516.5175856753207,27731755.78694564,27731755.78694564
2004,12,12개월,92,2011-08-31,48.3570556640625,1063.9,3.59,분할매수,0.0,0.0,0.0,516.5175856753207,1000000.0,1000000.0,19.437452325967463,0.0,0.0,497.0801333493532,25573317.172090452,25573317.172090452
2004,12,12개월,93,2011-09-30,46.18541717529297,1180.9,3.58,분할매수,0.0,0.0,0.0,497.0801333493532,1000000.0,1000000.0,18.335046114948735,0.0,0.0,478.7450872344045,26110928.995377827,26110928.995377827
2004,12,12개월,94,2011-10-31,50.989627838134766,1112.05,3.58,분할매수,0.0,0.0,0.0,478.7450872344045,1000000.0,1000000.0,17.635746331284405,0.0,0.0,461.1093409031201,26146290.167779796,26146290.167779796
2004,12,12개월,95,2011-11-30,49.61698913574219,1140.05,3.56,분할매수,0.0,0.0,0.0,461.1093409031201,1000000.0,1000000.0,17.678511454359953,0.0,0.0,443.4308294487601,25083041.102954358,25083041.102954358
2004,12,12개월,96,2011-12-31,49.31226348876953,1158.5,3.55,분할매수,0.0,0.0,0.0,443.4308294487601,1000000.0,1000000.0,17.504472359334066,0.0,0.0,425.92635708942606,24332430.498100992,24332430.498100992
2004,12,12개월,97,2012-01-31,53.46354675292969,1125.7,3.55,분할매수,0.0,0.0,0.0,425.92635708942606,1000000.0,1000000.0,16.61573540010452,0.0,0.0,409.3106216893215,24633915.492343888,24633915.492343888
2004,12,12개월,98,2012-02-29,56.89059066772461,1117.1,3.53,분할매수,0.0,0.0,0.0,409.3106216893215,1000000.0,1000000.0,15.735027466003562,0.0,0.0,393.575594223318,25012704.62181657,25012704.62181657
2004,12,12개월,99,2012-03-31,59.76530456542969,1131.4,3.54,분할매수,0.0,0.0,0.0,393.575594223318,1000000.0,1000000.0,14.788859690081383,0.0,0.0,378.7867345332366,25612977.77321411,25612977.77321411
2004,12,12개월,100,2012-04-30,59.06635284423828,1130.05,3.54,분할매수,0.0,0.0,0.0,378.7867345332366,1000000.0,1000000.0,14.981737554447465,0.0,0.0,363.8049969787891,24283231.211108107,24283231.211108107
2004,12,12개월,101,2012-05-31,54.90800094604492,1180.0,3.54,분할매수,0.0,0.0,0.0,363.8049969787891,1000000.0,1000000.0,15.434137330029445,0.0,0.0,348.3708596487597,22571450.039578926,22571450.039578926
2004,12,12개월,102,2012-06-30,56.896453857421875,1141.17,3.54,분할매수,0.0,0.0,0.0,348.3708596487597,1000000.0,1000000.0,15.401550871078038,0.0,0.0,332.96930877768165,21619206.504907988,21619206.504907988
2004,12,12개월,103,2012-07-31,57.463985443115234,1130.27,3.34,분할매수,0.0,0.0,0.0,332.96930877768165,1000000.0,1000000.0,15.396501761872967,0.0,0.0,317.5728070158087,20626296.279991873,20626296.279991873
2004,12,12개월,104,2012-08-31,60.443603515625,1133.2,3.19,분할매수,0.0,0.0,0.0,317.5728070158087,1000000.0,1000000.0,14.59967156641577,0.0,0.0,302.9731354493929,20752051.44657737,20752051.44657737
2004,12,12개월,105,2012-09-30,60.98058319091797,1111.21,3.14,분할매수,0.0,0.0,0.0,302.9731354493929,1000000.0,1000000.0,14.757482792691517,0.0,0.0,288.21565265670137,19530136.45385628,19530136.45385628
2004,12,12개월,106,2012-10-31,57.761253356933594,1090.17,2.93,분할매수,0.0,0.0,0.0,288.21565265670137,1000000.0,1000000.0,15.880682569437484,0.0,0.0,272.33497008726386,17148820.203192964,17148820.203192964
2004,12,12개월,107,2012-11-30,58.51718521118164,1081.75,2.85,분할매수,0.0,0.0,0.0,272.33497008726386,1000000.0,1000000.0,15.797547452642435,0.0,0.0,256.5374226346214,16239066.43760141,16239066.43760141
2004,12,12개월,108,2012-12-31,58.243934631347656,1063.24,2.88,분할매수,0.0,0.0,0.0,256.5374226346214,1000000.0,1000000.0,16.147971991093165,0.0,0.0,240.38945064352825,14886665.073243951,14886665.073243951
2004,12,12개월,109,2013-01-31,59.799983978271484,1087.46,2.86,분할매수,0.0,0.0,0.0,240.38945064352825,1000000.0,1000000.0,15.377496650043287,0.0,0.0,225.01195399348495,14632547.749106582,14632547.749106582
2004,12,12개월,110,2013-02-28,60.00568389892578,1083.9,2.83,분할매수,0.0,0.0,0.0,225.01195399348495,1000000.0,1000000.0,15.375115744448628,0.0,0.0,209.63683824903632,13634813.664718475,13634813.664718475
2004,12,12개월,111,2013-03-31,61.820682525634766,1112.48,2.81,분할매수,0.0,0.0,0.0,209.63683824903632,1000000.0,1000000.0,14.540320935278736,0.0,0.0,195.09651731375757,13417621.122818606,13417621.122818606
2004,12,12개월,112,2013-04-30,63.38929748535156,1101.52,2.8,분할매수,0.0,0.0,0.0,195.09651731375757,1000000.0,1000000.0,14.321604437973217,0.0,0.0,180.77491287578437,12622532.179178627,12622532.179178627
2004,12,12개월,113,2013-05-31,65.65701293945312,1129.34,2.72,분할매수,0.0,0.0,0.0,180.77491287578437,1000000.0,1000000.0,13.486341998364324,0.0,0.0,167.28857087742006,12404295.464085773,12404295.464085773
