거래금액_만원,전용면적_㎡,계약연도,계약월,계약일,법정동,아파트,층,건축연도,해제여부,자치구코드,자치구,계약년월,㎡당_실거래가격_만원
39000,67.76,2016,10,8,중곡동,주성AURA,5,2009,,11215,광진구,201610,575.56080283353
49900,59.94,2016,10,8,자양동,자양우성7,3,1998,,11215,광진구,201610,832.4991658324992
44800,59.96,2016,10,11,자양동,한라아파트,6,1996,,11215,광진구,201610,747.1647765176784
53000,79.75,2016,10,7,자양동,우성1,3,1988,,11215,광진구,201610,664.576802507837
70000,108.43,2016,10,3,자양동,자양8차현대홈타운,1,2002,,11215,광진구,201610,645.5777921239509
27000,24.01,2016,10,20,화양동,아스하임,11,2016,,11215,광진구,201610,1124.5314452311536
66000,84.95,2016,10,10,광장동,현대8(803동),3,1996,,11215,광진구,201610,776.9276044732195
62150,84.91,2016,10,14,자양동,우성3,4,1989,,11215,광진구,201610,731.9514780355671
60000,72.34,2016,10,7,자양동,우성3,9,1989,,11215,광진구,201610,829.4166436273155
51800,59.82,2016,10,10,구의동,현대프라임,20,1997,,11215,광진구,201610,865.9311267134738
68000,84.97,2016,10,8,광장동,현대3,17,1990,,11215,광진구,201610,800.2824526303401
42800,69.08,2016,10,15,자양동,구의현대하이엘,8,2005,,11215,광진구,201610,619.5715112912566
53000,59.82,2016,10,4,구의동,현대프라임,3,1997,,11215,광진구,201610,885.9913072550986
70000,84.55,2016,10,8,광장동,신동아파밀리에,5,2007,,11215,광진구,201610,827.912477823773
74000,59.99,2016,10,3,광장동,광장힐스테이트,15,2012,,11215,광진구,201610,1233.5389231538588
77000,176.76,2016,10,3,구의동,강변현대하이엘,20,2004,,11215,광진구,201610,435.61891830730934
102500,84.96,2016,10,22,광장동,광장힐스테이트,25,2012,,11215,광진구,201610,1206.4500941619588
57200,84.65,2016,10,21,자양동,대동,15,1999,,11215,광진구,201610,675.7235676314234
43700,59.72,2016,10,11,자양동,자양현대5,15,1998,,11215,광진구,201610,731.748158070998
41000,59.72,2016,10,4,자양동,자양현대5,6,1998,,11215,광진구,201610,686.5371734762224
50000,84.92,2016,10,5,광장동,광나루현대,2,1996,,11215,광진구,201610,588.7894488930758
19300,48.5,2016,10,19,중곡동,중곡1단지,1,1976,,11215,광진구,201610,397.9381443298969
41000,59.99,2016,10,17,화양동,화양현대,15,1999,,11215,광진구,201610,683.4472412068678
140000,158.26,2016,10,8,광장동,광장자이,19,2008,,11215,광진구,201610,884.6202451661823
63800,84.86,2016,10,13,광장동,청구,19,1996,,11215,광진구,201610,751.8265378270092
61000,84.95,2016,10,19,광장동,현대8(803동),2,1996,,11215,광진구,201610,718.0694526191877
59000,84.65,2016,10,12,자양동,대동,8,1999,,11215,광진구,201610,696.9875959834612
64000,84.93,2016,10,17,자양동,자양우성7,17,1998,,11215,광진구,201610,753.5617567408453
56000,84.76,2016,10,8,구의동,구의강변우성아파트,5,1992,,11215,광진구,201610,660.6890042472864
64200,84.93,2016,10,1,자양동,자양우성7,10,1998,,11215,광진구,201610,755.9166372306605
39500,59.99,2016,10,8,화양동,화양현대,23,1999,,11215,광진구,201610,658.4430738456409
28000,70.85,2016,10,12,구의동,청목파크빌,5,2001,,11215,광진구,201610,395.2011291460833
36500,84.96,2016,10,11,중곡동,진흥아르미,2,2005,,11215,광진구,201610,429.6139359698682
36800,60.39,2016,10,8,구의동,아차산한라아파트,1,2009,,11215,광진구,201610,609.3724126511012
53000,83.37,2016,10,15,자양동,한솔리베르,22,2002,,11215,광진구,201610,635.7202830754468
36900,59.79,2016,10,14,자양동,경남아너스빌,10,1997,,11215,광진구,201610,617.1600602107376
24200,22.41,2016,10,5,화양동,광진코지웰,11,2014,,11215,광진구,201610,1079.8750557786702
15000,17.71,2016,10,10,중곡동,욱현하이브Ⅲ,3,2012,,11215,광진구,201610,846.979107848673
65000,84.91,2016,10,8,구의동,구의현대2단지,6,1996,,11215,광진구,201610,765.5164291602874
51500,84.78,2016,10,7,자양동,우성6,2,1992,,11215,광진구,201610,607.4545883463081
65000,84.97,2016,10,13,광장동,현대3,4,1990,,11215,광진구,201610,764.9758738378251
115000,141.54,2016,10,12,자양동,광진하우스토리한강,18,2008,,11215,광진구,201610,812.4911685742546
160000,163.53,2016,10,6,자양동,더샵스타시티,37,2007,,11215,광진구,201610,978.4137467131413
20500,14.41,2016,10,7,화양동,아스하임,9,2016,,11215,광진구,201610,1422.6231783483693
21200,57.88,2016,10,3,중곡동,중곡1단지,5,1976,,11215,광진구,201610,366.27505183137527
54000,83.11,2016,10,4,자양동,자양동현대,6,1993,,11215,광진구,201610,649.7413067019612
103000,84.96,2016,10,2,광장동,광장힐스테이트,20,2012,,11215,광진구,201610,1212.3352165725048
54000,84.92,2016,11,8,광장동,광나루현대,6,1996,,11215,광진구,201611,635.8926048045219
54000,59.82,2016,11,7,구의동,현대프라임,23,1997,,11215,광진구,201611,902.7081243731194
60000,130.89,2016,11,24,구의동,강변현대하이엘,2,2004,,11215,광진구,201611,458.4001833600734
105000,126.94,2016,11,20,광장동,극동1,4,1985,,11215,광진구,201611,827.1624389475343
123990,153.79,2016,11,5,자양동,광진트라팰리스,20,2006,,11215,광진구,201611,806.229273684895
55000,84.85,2016,11,30,구의동,현대13차폴라트리움,6,2006,,11215,광진구,201611,648.202710665881
60000,69.84,2016,11,19,광장동,한강현대아파트,6,2016,,11215,광진구,201611,859.106529209622
48000,59.91,2016,11,23,자양동,우성1,9,1988,,11215,광진구,201611,801.2018027040561
45000,52.79,2016,11,21,광장동,한강현대아파트,9,2016,,11215,광진구,201611,852.4341731388521
60000,59.55,2016,11,29,광장동,현대파크빌,20,2000,,11215,광진구,201611,1007.5566750629723
84500,96.98,2016,11,14,자양동,더샵스타시티,8,2007,,11215,광진구,201611,871.313672922252
90000,84.95,2016,11,21,자양동,자양강변I-Park,16,2006,,11215,광진구,201611,1059.446733372572
58500,84.92,2016,11,28,구의동,구의현대6단지,4,1994,,11215,광진구,201611,688.8836552048987
104700,84.96,2016,11,23,광장동,광장힐스테이트,21,2012,,11215,광진구,201611,1232.3446327683616
78600,84.53,2016,11,17,광장동,현대5,13,1989,,11215,광진구,201611,929.8473914586538
51900,84.83,2016,11,11,자양동,로얄동아,25,1999,,11215,광진구,201611,611.8118590121419
56900,83.45,2016,11,22,자양동,한강현대,17,1993,,11215,광진구,201611,681.8454164170162
56000,83.45,2016,11,20,자양동,한강현대,18,1993,,11215,광진구,201611,671.06051527861
49250,101.02,2016,11,18,구의동,그레이스홈타운(101동),3,2005,,11215,광진구,201611,487.52722233221147
68000,84.97,2016,11,19,광장동,현대3,9,1990,,11215,광진구,201611,800.2824526303401
95000,156.91,2016,11,23,광장동,극동2,1,1989,,11215,광진구,201611,605.4426104136129
63000,74.88,2016,11,12,광장동,현대5,2,1989,,11215,광진구,201611,841.3461538461539
73500,84.99,2016,11,9,구의동,현대프라임,24,1997,,11215,광진구,201611,864.8076244264032
42000,59.46,2016,11,17,자양동,한강성원,6,1997,,11215,광진구,201611,706.3572149344096
36500,59.96,2016,11,18,군자동,일성파크,11,1996,,11215,광진구,201611,608.7391594396264
65000,84.81,2016,11,14,광장동,현대파크빌,1,2000,,11215,광진구,201611,766.4190543567976
65500,84.97,2016,11,24,광장동,현대3,3,1990,,11215,광진구,201611,770.8603036365777
80800,84.81,2016,11,13,광장동,현대파크빌,10,2000,,11215,광진구,201611,952.717839877373
54750,69.01,2016,11,15,광장동,워커힐푸르지오,10,1987,,11215,광진구,201611,793.3632806839588
51500,133.68,2016,11,14,광장동,워커힐현대빌,6,1994,,11215,광진구,201611,385.2483542788749
51500,84.9,2016,11,28,자양동,현대3,10,1996,,11215,광진구,201611,606.5959952885747
54000,80.1,2016,11,10,자양동,우성2,5,1989,,11215,광진구,201611,674.1573033707865
79700,84.81,2016,11,19,광장동,현대파크빌,17,2000,,11215,광진구,201611,939.747671265181
62800,59.76,2016,11,9,광장동,현대파크빌,18,2000,,11215,광진구,201611,1050.8701472556895
68800,84.56,2016,11,19,광장동,현대5,1,1989,,11215,광진구,201611,813.6234626300851
74500,114.98,2016,11,9,자양동,자양현대6,10,1999,,11215,광진구,201611,647.9387719603409
70000,84.61,2016,11,12,자양동,이튼타워리버2차,15,2006,,11215,광진구,201611,827.3253752511523
39000,64.98,2016,11,8,자양동,청정(B),7,2004,,11215,광진구,201611,600.1846722068328
44800,59.94,2016,11,23,자양동,자양우성7,1,1998,,11215,광진구,201611,747.4140807474141
36300,59.79,2016,11,30,자양동,경남아너스빌,10,1997,,11215,광진구,201611,607.1249372804817
72900,84.97,2016,11,5,광장동,현대3,10,1990,,11215,광진구,201611,857.9498646581146
43000,59.91,2016,11,19,자양동,우성1,2,1988,,11215,광진구,201611,717.7432815890503
53500,84.92,2016,11,7,광장동,광나루현대,10,1996,,11215,광진구,201611,630.0047103155912
57500,84.92,2016,11,5,광장동,광나루현대,14,1996,,11215,광진구,201611,677.1078662270372
48500,84.92,2016,11,5,광장동,광나루현대,1,1996,,11215,광진구,201611,571.1257654262836
64500,74.92,2016,11,12,광장동,현대3,16,1990,,11215,광진구,201611,860.9183128670581
66000,84.97,2016,11,5,광장동,현대3,4,1990,,11215,광진구,201611,776.7447334353301
107000,127.95,2016,11,23,자양동,더샵스타시티,47,2007,,11215,광진구,201611,836.2641656897225
65800,84.69,2016,11,2,광장동,신동아파밀리에,6,2007,,11215,광진구,201611,776.9512339119141
54900,59.82,2016,11,19,구의동,현대프라임,27,1997,,11215,광진구,201611,917.753259779338
41500,59.4,2016,11,26,자양동,구의현대하이엘,13,2005,,11215,광진구,201611,698.6531986531986
73300,144.51,2016,11,18,구의동,삼성쉐르빌,15,2001,,11215,광진구,201611,507.2313334717321
59200,134.35,2016,11,8,자양동,와이엠프라젠스파,4,2005,,11215,광진구,201611,440.6401190919241
54800,84.6,2016,11,24,자양동,한라아파트,15,1996,,11215,광진구,201611,647.7541371158393
75000,84.97,2016,11,12,광장동,현대3,9,1990,,11215,광진구,201611,882.6644698128752
59900,74.92,2016,11,3,광장동,현대3,16,1990,,11215,광진구,201611,799.5194874532834
37800,80.98,2016,11,10,군자동,호동,2,2002,,11215,광진구,201611,466.7819214620894
139000,158.26,2016,11,16,광장동,광장자이,15,2008,,11215,광진구,201611,878.301529129281
77500,153.79,2016,11,1,자양동,광진트라팰리스,28,2006,,11215,광진구,201611,503.93393588659865
98000,169.53,2016,11,1,자양동,광진트라팰리스,28,2006,,11215,광진구,201611,578.0687783873061
47300,69.0,2016,11,5,광장동,워커힐푸르지오,2,1987,,11215,광진구,201611,685.5072463768116
73800,84.92,2016,11,2,광장동,"현대8(801동,802동)",24,1995,,11215,광진구,201611,869.0532265661799
69000,80.47,2016,11,10,자양동,자양8차현대홈타운,19,2002,,11215,광진구,201611,857.4624083509383
49500,84.55,2016,11,7,자양동,자양동현대,9,1993,,11215,광진구,201611,585.4523950325251
42000,61.26,2016,11,3,자양동,한솔리베르,6,2002,,11215,광진구,201611,685.6023506366308
51500,84.77,2016,11,3,화양동,화양현대,12,1999,,11215,광진구,201611,607.5262474932169
68000,84.96,2016,11,12,자양동,이튼타워리버3차,15,2007,,11215,광진구,201611,800.376647834275
59000,84.96,2016,11,10,자양동,우방리버파크,5,2003,,11215,광진구,201611,694.4444444444445
71500,84.92,2016,11,12,광장동,"현대8(801동,802동)",6,1995,,11215,광진구,201611,841.9689119170985
69500,75.55,2016,11,5,광장동,극동2,10,1989,,11215,광진구,201611,919.9205823957644
52000,59.93,2016,11,9,광장동,금호베스트빌,5,2001,,11215,광진구,201611,867.6789587852495
47000,59.95,2016,11,16,광장동,청구,20,1996,,11215,광진구,201611,783.9866555462885
59800,84.81,2016,11,20,자양동,자양2현대,16,1995,,11215,광진구,201611,705.1055300082537
71000,84.55,2016,11,22,광장동,극동2,7,1989,,11215,광진구,201611,839.7397989355411
58000,84.76,2016,11,12,구의동,구의강변우성아파트,17,1992,,11215,광진구,201611,684.285040113261
64000,84.86,2016,11,8,구의동,구의현대2단지,14,1996,,11215,광진구,201611,754.1833608296017
63800,84.91,2016,11,19,구의동,구의현대2단지,6,1996,,11215,광진구,201611,751.3838181604052
60000,84.88,2016,11,19,구의동,구의현대2단지,27,1996,,11215,광진구,201611,706.8803016022621
77700,84.56,2016,11,1,광장동,현대5,14,1989,,11215,광진구,201611,918.8741721854304
45000,59.91,2016,11,4,자양동,우성1,8,1988,,11215,광진구,201611,751.1266900350527
65000,93.39,2016,11,4,구의동,광진해모로리버뷰,10,2009,,11215,광진구,201611,696.0059963593533
42100,96.02,2016,11,13,자양동,와이엠프라젠스파,8,2005,,11215,광진구,201611,438.4503228494064
54800,84.9,2016,11,14,자양동,구의현대홈시티,13,2006,,11215,광진구,201611,645.4652532391048
59000,84.84,2016,11,19,구의동,구의현대6단지,13,1994,,11215,광진구,201611,695.4266855256953
65000,84.69,2016,11,16,광장동,신동아파밀리에,12,2007,,11215,광진구,201611,767.5050183020428
46950,59.95,2016,11,23,광장동,청구,21,1996,,11215,광진구,201611,783.1526271893244
49400,59.95,2016,11,1,광장동,청구,20,1996,,11215,광진구,201611,824.0200166805671
40000,59.96,2016,11,8,자양동,경남,10,1999,,11215,광진구,201611,667.11140760507
163000,196.0,2016,11,17,광장동,워커힐,3,1978,,11215,광진구,201611,831.6326530612245
56750,83.31,2016,11,17,자양동,한솔리베르,16,2002,,11215,광진구,201611,681.1907334053535
80000,84.81,2016,11,6,광장동,현대파크빌,16,2000,,11215,광진구,201611,943.284989977597
18500,58.08,2016,11,30,중곡동,중곡1단지,1,1976,,11215,광진구,201611,318.5261707988981
69000,84.91,2016,11,12,자양동,우성3,7,1989,,11215,광진구,201611,812.6251324932282
165000,196.0,2016,11,25,광장동,워커힐,12,1978,,11215,광진구,201611,841.8367346938776
70000,84.92,2016,11,19,광장동,"현대8(801동,802동)",19,1995,,11215,광진구,201611,824.3052284503061
51800,59.94,2016,11,10,자양동,자양우성7,12,1998,,11215,광진구,201611,864.1975308641976
74300,144.51,2016,11,24,구의동,삼성쉐르빌,23,2001,,11215,광진구,201611,514.1512698083178
64500,84.96,2016,11,13,자양동,이튼타워리버3차,11,2007,,11215,광진구,201611,759.180790960452
71000,137.71,2016,11,14,자양동,이튼타워리버3차,12,2007,,11215,광진구,201611,515.5762108779319
17600,19.2,2016,11,17,화양동,광진코지웰,4,2014,,11215,광진구,201611,916.6666666666667
63000,59.76,2016,11,13,광장동,현대파크빌,16,2000,,11215,광진구,201611,1054.2168674698796
66000,84.96,2016,11,8,자양동,이튼타워리버3차,10,2007,,11215,광진구,201611,776.8361581920905
68000,84.96,2016,11,16,광장동,광장현대9단지,16,1999,,11215,광진구,201611,800.376647834275
33800,66.53,2016,11,8,자양동,스카이빌2차,6,2002,,11215,광진구,201611,508.0414850443409
68000,84.91,2016,11,12,자양동,우성3,5,1989,,11215,광진구,201611,800.847956659993
75000,84.53,2016,11,13,광장동,현대5,9,1989,,11215,광진구,201611,887.2589613155093
49000,59.98,2016,11,9,자양동,자양현대6,14,1999,,11215,광진구,201611,816.9389796598866
18000,48.46,2016,11,4,중곡동,중곡1단지,3,1976,,11215,광진구,201611,371.4403631861329
62800,127.56,2016,11,1,군자동,광진동양파라곤1단지,7,2008,,11215,광진구,201611,492.3173408592035
38500,59.79,2016,11,1,자양동,경남아너스빌,17,1997,,11215,광진구,201611,643.9203880247533
63000,84.96,2016,11,5,자양동,자양삼성,21,1999,,11215,광진구,201611,741.5254237288136
53000,84.96,2016,11,2,자양동,자양삼성,2,1999,,11215,광진구,201611,623.8229755178908
95000,119.41,2016,11,7,자양동,더샵스타시티,4,2007,,11215,광진구,201611,795.5782597772381
80000,84.81,2016,11,5,광장동,현대파크빌,18,2000,,11215,광진구,201611,943.284989977597
49350,84.55,2016,11,1,자양동,자양동현대,11,1993,,11215,광진구,201611,583.6782968657599
67000,84.57,2016,12,28,자양동,한화꿈에그린,10,2006,,11215,광진구,201612,792.2431122147334
108000,126.66,2016,12,28,구의동,현대프라임,11,1997,,11215,광진구,201612,852.6764566556135
174000,196.0,2016,12,24,광장동,워커힐,8,1978,,11215,광진구,201612,887.7551020408164
66800,114.2,2016,12,20,자양동,한강아남,10,1995,,11215,광진구,201612,584.938704028021
53500,59.97,2016,12,26,광장동,광장현대9단지,13,1999,,11215,광진구,201612,892.1127230281808
50000,69.0,2016,12,13,광장동,워커힐푸르지오,8,1987,,11215,광진구,201612,724.6376811594203
43000,98.14,2016,12,21,구의동,노블리스아파트,4,2002,,11215,광진구,201612,438.1495822294681
129500,139.6,2016,12,16,자양동,더샵스타시티,31,2007,,11215,광진구,201612,927.650429799427
68800,84.96,2016,12,22,자양동,이튼타워리버2차,19,2006,,11215,광진구,201612,809.7928436911488
41150,59.96,2016,12,22,자양동,경남,11,1999,,11215,광진구,201612,686.2908605737158
62000,80.47,2016,12,28,자양동,자양8차현대홈타운,3,2002,,11215,광진구,201612,770.4734683733068
64000,84.86,2016,12,30,구의동,구의현대2단지,16,1996,,11215,광진구,201612,754.1833608296017
52250,83.31,2016,12,13,자양동,한솔리베르,5,2002,,11215,광진구,201612,627.1756091705678
48000,59.67,2016,12,13,광장동,현대3,9,1990,,11215,광진구,201612,804.4243338360985
62700,84.91,2016,12,16,구의동,구의현대2단지,19,1996,,11215,광진구,201612,738.4289247438464
89000,96.98,2016,12,24,자양동,더샵스타시티,27,2007,,11215,광진구,201612,917.7149927820169
65200,84.91,2016,12,6,구의동,구의현대2단지,7,1996,,11215,광진구,201612,767.8718643269344
78000,84.56,2016,12,22,광장동,현대5,16,1989,,11215,광진구,201612,922.4219489120151
105000,127.95,2016,12,13,자양동,더샵스타시티,30,2007,,11215,광진구,201612,820.6330597889801
71000,84.61,2016,12,14,자양동,이튼타워리버2차,17,2006,,11215,광진구,201612,839.1443091833116
35000,58.46,2016,12,26,중곡동,삼보글로벌101동,6,2003,,11215,광진구,201612,598.6999657885734
54000,80.1,2016,12,14,자양동,우성2,5,1989,,11215,광진구,201612,674.1573033707865
57000,84.92,2016,12,22,광장동,광나루현대,12,1996,,11215,광진구,201612,671.2199717381064
43050,59.95,2016,12,29,광장동,청구,2,1996,,11215,광진구,201612,718.0984153461218
70300,84.99,2016,12,8,구의동,현대프라임,8,1997,,11215,광진구,201612,827.1561360160019
60000,75.55,2016,12,9,광장동,극동2,1,1989,,11215,광진구,201612,794.1760423560556
60000,84.91,2016,12,6,구의동,구의현대2단지,3,1996,,11215,광진구,201612,706.6305499941114
52000,59.97,2016,12,20,광장동,광장현대9단지,2,1999,,11215,광진구,201612,867.1002167750543
130000,139.6,2016,12,1,자양동,더샵스타시티,28,2007,,11215,광진구,201612,931.2320916905444
67000,84.93,2016,12,17,자양동,자양우성7,21,1998,,11215,광진구,201612,788.8849640880725
38500,51.57,2016,12,31,자양동,우성2,2,1989,,11215,광진구,201612,746.5580764010083
80500,108.35,2016,12,9,자양동,한양,10,1983,,11215,광진구,201612,742.96262113521
52800,84.94,2016,12,12,군자동,광진동양파라곤1단지,5,2008,,11215,광진구,201612,621.6152578290558
50500,83.37,2016,12,10,자양동,한솔리베르,4,2002,,11215,광진구,201612,605.7334772700011
34300,58.43,2016,12,12,중곡동,에스케이,11,1999,,11215,광진구,201612,587.0272120486052
50700,59.94,2016,12,31,광장동,현대8(803동),16,1996,,11215,광진구,201612,845.8458458458459
114000,156.92,2016,12,2,광장동,극동1,12,1985,,11215,광진구,201612,726.484833035942
59000,113.92,2016,12,29,자양동,대동,1,1999,,11215,광진구,201612,517.9073033707865
50500,59.94,2016,12,3,자양동,자양우성7,7,1998,,11215,광진구,201612,842.5091758425092
14900,17.71,2016,12,28,중곡동,욱현하이브Ⅲ,4,2012,,11215,광진구,201612,841.3325804630152
62800,84.99,2016,12,14,자양동,우방리버파크,13,2003,,11215,광진구,201612,738.9104600541241
90000,126.94,2016,12,9,광장동,극동2,1,1989,,11215,광진구,201612,708.9963762407436
32000,84.98,2016,12,12,중곡동,성원,24,1998,,11215,광진구,201612,376.5591903977406
74000,84.53,2016,12,24,광장동,현대5,10,1989,,11215,광진구,201612,875.4288418313025
75500,144.51,2016,12,8,구의동,삼성쉐르빌,24,2001,,11215,광진구,201612,522.4551934122206
87500,150.6416,2016,12,10,구의동,아크로리버,15,2004,,11215,광진구,201612,580.8488491890686
54000,59.97,2016,12,6,광장동,광장현대9단지,7,1999,,11215,광진구,201612,900.4502251125563
67000,84.99,2016,12,16,구의동,현대프라임,24,1997,,11215,광진구,201612,788.3280385927757
46000,82.75,2016,12,15,자양동,자양힐101동,6,2005,,11215,광진구,201612,555.8912386706949
32600,49.02,2016,12,23,자양동,자양,5,1981,,11215,광진구,201612,665.0346797225621
47000,59.95,2016,12,3,광장동,청구,10,1996,,11215,광진구,201612,783.9866555462885
20400,17.81,2016,12,22,군자동,에피소드1,7,2014,,11215,광진구,201612,1145.423919146547
36000,51.57,2016,12,23,자양동,우성1,1,1988,,11215,광진구,201612,698.0802792321117
60000,84.65,2016,12,31,자양동,대동,14,1999,,11215,광진구,201612,708.8009450679267
49250,84.55,2016,12,3,자양동,자양동현대,12,1993,,11215,광진구,201612,582.4955647545831
43500,59.54,2016,12,26,자양동,대동,11,1999,,11215,광진구,201612,730.6012764528049
56700,59.97,2016,12,12,광장동,광장현대9단지,20,1999,,11215,광진구,201612,945.4727363681841
62000,84.86,2016,12,10,광장동,청구,19,1996,,11215,광진구,201612,730.6151308036766
49000,69.0,2016,12,5,광장동,워커힐푸르지오,8,1987,,11215,광진구,201612,710.1449275362319
63750,84.7,2016,12,6,자양동,자양7차현대홈타운,8,2001,,11215,광진구,201612,752.6564344746163
68500,84.91,2016,12,14,자양동,우성3,11,1989,,11215,광진구,201612,806.7365445766105
45000,84.96,2016,12,2,군자동,일성파크,1,1996,,11215,광진구,201612,529.6610169491526
67000,132.08,2016,12,3,구의동,삼성쉐르빌,16,2001,,11215,광진구,201612,507.2683222289521
98000,164.7228,2016,12,1,구의동,아크로리버,9,2004,,11215,광진구,201612,594.9388912767388
50300,59.94,2016,12,12,자양동,자양우성7,11,1998,,11215,광진구,201612,839.1725058391726
42000,51.57,2016,12,1,자양동,우성1,6,1988,,11215,광진구,201612,814.4269924374636
127000,169.53,2016,12,8,자양동,광진트라팰리스,12,2006,,11215,광진구,201612,749.1299475019171
40800,59.99,2016,12,7,화양동,화양현대,8,1999,,11215,광진구,201612,680.1133522253708
114000,164.7228,2016,12,27,구의동,아크로리버,37,2004,,11215,광진구,201612,692.071771485186
74800,84.81,2016,12,24,광장동,현대파크빌,14,2000,,11215,광진구,201612,881.9714656290531
79000,84.81,2016,12,8,광장동,현대파크빌,15,2000,,11215,광진구,201612,931.493927602877
15800,13.83,2016,12,22,화양동,광진코지웰,11,2014,,11215,광진구,201612,1142.4439624005784
16300,14.0,2016,12,29,화양동,광진코지웰,9,2014,,11215,광진구,201612,1164.2857142857142
61000,84.86,2016,12,12,광장동,청구,16,1996,,11215,광진구,201612,718.8310157907141
67300,84.92,2016,12,5,광장동,"현대8(801동,802동)",22,1995,,11215,광진구,201612,792.51059821008
58500,84.86,2016,12,15,구의동,구의현대2단지,4,1996,,11215,광진구,201612,689.3707282583078
69000,84.91,2016,12,19,자양동,우성3,2,1989,,11215,광진구,201612,812.6251324932282
125000,162.41,2016,12,15,광장동,워커힐,4,1978,,11215,광진구,201612,769.6570408226095
162500,177.97,2016,12,17,자양동,더샵스타시티,31,2007,,11215,광진구,201612,913.0752373995617
49300,84.51,2016,12,5,구의동,성동강변파크빌101(강변타워),4,2001,,11215,광진구,201612,583.3629156312862
46000,59.96,2016,12,14,자양동,한라아파트,13,1996,,11215,광진구,201612,767.1781187458305
70000,84.91,2016,12,10,자양동,우성3,10,1989,,11215,광진구,201612,824.4023083264633
78000,84.53,2016,12,10,광장동,현대5,13,1989,,11215,광진구,201612,922.7493197681297
69000,174.05,2016,12,16,광장동,연세리버빌6차,6,1997,,11215,광진구,201612,396.4378052283826
56500,79.75,2016,12,3,자양동,우성1,11,1988,,11215,광진구,201612,708.4639498432601
40000,51.57,2016,12,15,자양동,우성1,9,1988,,11215,광진구,201612,775.6447547023463
61500,157.21,2016,12,13,구의동,파르네빌,7,2008,,11215,광진구,201612,391.1964887729788
36400,51.57,2016,12,12,자양동,우성1,1,1988,,11215,광진구,201612,705.8367267791351
16300,13.83,2016,12,19,화양동,광진코지웰,11,2014,,11215,광진구,201612,1178.5972523499638
65000,84.91,2016,12,2,구의동,구의현대2단지,22,1996,,11215,광진구,201612,765.5164291602874
57700,66.03,2016,12,8,광장동,삼성광장1,7,1987,,11215,광진구,201612,873.8452218688475
68400,84.46,2016,12,19,자양동,자양10차현대홈타운,10,2002,,11215,광진구,201612,809.8508169547715
54900,59.67,2016,12,10,광장동,현대5,13,1989,,11215,광진구,201612,920.0603318250377
20000,48.46,2016,12,17,중곡동,중곡1단지,3,1976,,11215,광진구,201612,412.71151465125877
73000,144.51,2016,12,16,구의동,삼성쉐르빌,15,2001,,11215,광진구,201612,505.1553525707564
138000,158.26,2016,12,17,광장동,광장자이,14,2008,,11215,광진구,201612,871.9828130923797
48000,84.59,2016,12,1,광장동,광나루현대,2,1996,,11215,광진구,201612,567.4429601607754
45000,51.39,2016,12,15,자양동,우성3,7,1989,,11215,광진구,201612,875.6567425569177
63500,84.72,2016,12,15,자양동,한강우성,20,1993,,11215,광진구,201612,749.5278564683664
21800,57.88,2016,12,10,중곡동,중곡1단지,5,1976,,11215,광진구,201612,376.6413268832066
41800,82.68,2016,12,2,자양동,현대강변,1,1991,,11215,광진구,201612,505.5636187711659
71100,84.55,2016,12,7,광장동,극동2,7,1989,,11215,광진구,201612,840.922531046718
36500,51.57,2016,12,1,자양동,우성2,1,1989,,11215,광진구,201612,707.775838665891
57000,84.92,2016,12,5,구의동,구의현대6단지,5,1994,,11215,광진구,201612,671.2199717381064
48000,59.82,2016,12,5,구의동,현대프라임,20,1997,,11215,광진구,201612,802.407221664995
29000,84.34,2016,1,23,장안동,장안트윈B동,7,2003,,11230,동대문구,201601,343.8463362580033
49500,59.96,2016,1,25,용두동,래미안 허브리츠,10,2011,,11230,동대문구,201601,825.5503669112742
50300,84.568,2016,1,28,장안동,장안힐스테이트,19,2007,,11230,동대문구,201601,594.7876265253997
40000,84.97,2016,1,29,장안동,현대홈타운2차,3,2005,,11230,동대문구,201601,470.7543839002001
47800,84.78,2016,1,27,장안동,장안현대홈타운(336),8,2003,,11230,동대문구,201601,563.8122198631753
44000,112.03,2016,1,29,휘경동,롯데낙천대,16,2003,,11230,동대문구,201601,392.751941444256
39000,82.82,2016,1,29,휘경동,롯데낙천대,10,2003,,11230,동대문구,201601,470.90074861144655
53200,114.62,2016,1,22,휘경동,휘경리오포레아파트(1단지),6,2001,,11230,동대문구,201601,464.14238352818006
25800,58.59,2016,1,27,용두동,신동아,1,1994,,11230,동대문구,201601,440.3481822836661
23000,59.84,2016,1,25,장안동,정은101동(332-2),4,1999,,11230,동대문구,201601,384.35828877005343
35500,59.13,2016,1,19,휘경동,휘경리오포레아파트(2단지),18,2001,,11230,동대문구,201601,600.3720615592762
30500,72.32,2016,1,27,답십리동,신답경남,10,1991,,11230,동대문구,201601,421.73672566371687
39700,83.01,2016,1,27,전농동,동아,16,1997,,11230,동대문구,201601,478.2556318515841
33800,84.98,2016,1,25,답십리동,우성그린,6,1997,,11230,동대문구,201601,397.7406448576135
29000,59.78,2016,1,24,전농동,전농우성,13,1992,,11230,동대문구,201601,485.1120776179324
36000,59.54,2016,1,16,장안동,장안현대홈타운(336),2,2003,,11230,동대문구,201601,604.6355391333558
32000,59.84,2016,1,14,제기동,한신아파트,3,2004,,11230,동대문구,201601,534.75935828877
28100,68.86,2016,1,14,장안동,(아이엔에스새터),7,2005,,11230,동대문구,201601,408.0743537612547
